edge_id,scenario_id,effective_time_hours,effective_cost_yuan_per_two,effective_risk,is_available,availability_note
AM0469,hotel_full_price_surge,18.974,763.46,0.33,True,
AM0469,mayday_peak,18.974,763.46,0.33,True,
AM0469,summer_peak,18.974,763.46,0.33,True,
AM0470,base_summer,19.203,837.68,0.33,True,
AM0470,duku_weather_disruption,19.203,837.68,0.33,True,
AM0470,hotel_full_price_surge,19.203,837.68,0.33,True,
AM0470,mayday_peak,19.203,837.68,0.33,True,
AM0470,summer_peak,19.203,837.68,0.33,True,
AM0471,base_summer,8.394,290.91,0.256,True,
AM0471,duku_weather_disruption,8.394,290.91,0.256,True,
AM0471,hotel_full_price_surge,8.394,290.91,0.256,True,
AM0471,mayday_peak,8.394,290.91,0.256,True,
AM0471,summer_peak,8.394,290.91,0.256,True,
AM0472,base_summer,8.109,287.45,0.254,True,
AM0472,duku_weather_disruption,8.109,287.45,0.254,True,
AM0472,hotel_full_price_surge,8.109,287.45,0.254,True,
AM0472,mayday_peak,8.109,287.45,0.254,True,
AM0472,summer_peak,8.109,287.45,0.254,True,
AM0473,base_summer,9.694,354.14,0.295,True,
AM0473,duku_weather_disruption,9.694,354.14,0.295,True,
AM0473,hotel_full_price_surge,9.694,354.14,0.295,True,
AM0473,mayday_peak,9.694,354.14,0.295,True,
AM0473,summer_peak,9.694,354.14,0.295,True,
AM0474,base_summer,9.396,342.22,0.287,True,
AM0474,duku_weather_disruption,9.396,342.22,0.287,True,
AM0474,hotel_full_price_surge,9.396,342.22,0.287,True,
AM0474,mayday_peak,9.396,342.22,0.287,True,
AM0474,summer_peak,9.396,342.22,0.287,True,
AM0475,base_summer,10.377,302.93,0.264,True,
AM0475,duku_weather_disruption,10.377,302.93,0.264,True,
AM0475,hotel_full_price_surge,10.377,302.93,0.264,True,
AM0475,mayday_peak,10.377,302.93,0.264,True,
AM0475,summer_peak,10.377,302.93,0.264,True,
AM0476,base_summer,10.591,306.79,0.266,True,
AM0476,duku_weather_disruption,10.591,306.79,0.266,True,
AM0476,hotel_full_price_surge,10.591,306.79,0.266,True,
AM0476,mayday_peak,10.591,306.79,0.266,True,
AM0476,summer_peak,10.591,306.79,0.266,True,
AM0477,base_summer,13.591,571.05,0.33,True,
AM0477,duku_weather_disruption,13.591,571.05,0.33,True,
AM0477,hotel_full_price_surge,13.591,571.05,0.33,True,
AM0477,mayday_peak,13.591,571.05,0.33,True,
AM0477,summer_peak,13.591,571.05,0.33,True,
AM0478,base_summer,5.421,219.14,0.173,True,
AM0478,duku_weather_disruption,5.421,219.14,0.173,True,
AM0478,hotel_full_price_surge,5.421,219.14,0.173,True,
AM0478,mayday_peak,5.421,219.14,0.173,True,
AM0478,summer_peak,5.421,219.14,0.173,True,
AM0479,base_summer,4.997,147.98,0.13,True,
AM0479,duku_weather_disruption,4.997,147.98,0.13,True,
AM0479,hotel_full_price_surge,4.997,147.98,0.13,True,
AM0479,mayday_peak,4.997,147.98,0.13,True,
AM0479,summer_peak,4.997,147.98,0.13,True,
AM0480,base_summer,10.122,359.85,0.298,True,
AM0480,duku_weather_disruption,10.122,359.85,0.298,True,
AM0480,hotel_full_price_surge,10.122,359.85,0.298,True,
AM0480,mayday_peak,10.122,359.85,0.298,True,
AM0480,summer_peak,10.122,359.85,0.298,True,
AM0481,base_summer,10.497,305.05,0.265,True,
AM0481,duku_weather_disruption,10.497,305.05,0.265,True,
AM0481,hotel_full_price_surge,10.497,305.05,0.265,True,
AM0481,mayday_peak,10.497,305.05,0.265,True,
AM0481,summer_peak,10.497,305.05,0.265,True,
AM0482,base_summer,10.059,364.68,0.301,True,
AM0482,duku_weather_disruption,10.059,364.68,0.301,True,
AM0482,hotel_full_price_surge,10.059,364.68,0.301,True,
AM0482,mayday_peak,10.059,364.68,0.301,True,
AM0482,summer_peak,10.059,364.68,0.301,True,
AM0483,base_summer,4.368,183.59,0.151,True,
AM0483,duku_weather_disruption,4.368,183.59,0.151,True,
AM0483,hotel_full_price_surge,4.368,183.59,0.151,True,
AM0483,mayday_peak,4.368,183.59,0.151,True,
AM0483,summer_peak,4.368,183.59,0.151,True,
AM0484,base_summer,7.238,169.17,0.143,True,
AM0484,duku_weather_disruption,7.238,169.17,0.143,True,
AM0484,hotel_full_price_surge,7.238,169.17,0.143,True,
AM0484,mayday_peak,7.238,169.17,0.143,True,
AM0484,summer_peak,7.238,169.17,0.143,True,
AM0485,base_summer,6.468,207.11,0.166,True,
AM0485,duku_weather_disruption,6.468,207.11,0.166,True,
AM0485,hotel_full_price_surge,6.468,207.11,0.166,True,
AM0485,mayday_peak,6.468,207.11,0.166,True,
AM0485,summer_peak,6.468,207.11,0.166,True,
AM0486,base_summer,5.838,239.15,0.185,True,
AM0486,duku_weather_disruption,5.838,239.15,0.185,True,
AM0486,hotel_full_price_surge,5.838,239.15,0.185,True,
AM0486,mayday_peak,5.838,239.15,0.185,True,
AM0486,summer_peak,5.838,239.15,0.185,True,
AM0487,base_summer,13.477,484.49,0.33,True,
AM0487,duku_weather_disruption,13.477,484.49,0.33,True,
AM0487,hotel_full_price_surge,13.477,484.49,0.33,True,
AM0487,mayday_peak,13.477,484.49,0.33,True,
AM0487,summer_peak,13.477,484.49,0.33,True,
AM0488,base_summer,12.91,475.17,0.33,True,
AM0488,duku_weather_disruption,12.91,475.17,0.33,True,
AM0488,hotel_full_price_surge,12.91,475.17,0.33,True,
AM0488,mayday_peak,12.91,475.17,0.33,True,
AM0488,summer_peak,12.91,475.17,0.33,True,
AM0489,base_summer,12.848,468.49,0.33,True,
AM0489,duku_weather_disruption,12.848,468.49,0.33,True,
AM0489,hotel_full_price_surge,12.848,468.49,0.33,True,
AM0489,mayday_peak,12.848,468.49,0.33,True,
AM0489,summer_peak,12.848,468.49,0.33,True,
AM0490,base_summer,13.043,541.77,0.33,True,
AM0490,duku_weather_disruption,13.043,541.77,0.33,True,
AM0490,hotel_full_price_surge,13.043,541.77,0.33,True,
AM0490,mayday_peak,13.043,541.77,0.33,True,
AM0490,summer_peak,13.043,541.77,0.33,True,
AM0491,base_summer,10.707,402.79,0.324,True,
AM0491,duku_weather_disruption,10.707,402.79,0.324,True,
AM0491,hotel_full_price_surge,10.707,402.79,0.324,True,
AM0491,mayday_peak,10.707,402.79,0.324,True,
AM0491,summer_peak,10.707,402.79,0.324,True,
AM0492,base_summer,8.138,273.62,0.246,True,
AM0492,duku_weather_disruption,8.138,273.62,0.246,True,
AM0492,hotel_full_price_surge,8.138,273.62,0.246,True,
AM0492,mayday_peak,8.138,273.62,0.246,True,
AM0492,summer_peak,8.138,273.62,0.246,True,
AM0493,base_summer,13.541,570.35,0.33,True,
AM0493,duku_weather_disruption,13.541,570.35,0.33,True,
AM0493,hotel_full_price_surge,13.541,570.35,0.33,True,
AM0493,mayday_peak,13.541,570.35,0.33,True,
AM0493,summer_peak,13.541,570.35,0.33,True,
AM0494,base_summer,13.508,570.01,0.33,True,
AM0494,duku_weather_disruption,13.508,570.01,0.33,True,
AM0494,hotel_full_price_surge,13.508,570.01,0.33,True,
AM0494,mayday_peak,13.508,570.01,0.33,True,
AM0494,summer_peak,13.508,570.01,0.33,True,
AM0495,base_summer,13.432,569.7,0.33,True,
AM0495,duku_weather_disruption,13.432,569.7,0.33,True,
AM0495,hotel_full_price_surge,13.432,569.7,0.33,True,
AM0495,mayday_peak,13.432,569.7,0.33,True,
AM0495,summer_peak,13.432,569.7,0.33,True,
AM0496,base_summer,16.263,671.32,0.33,True,
AM0496,duku_weather_disruption,16.263,671.32,0.33,True,
AM0496,hotel_full_price_surge,16.263,671.32,0.33,True,
AM0496,mayday_peak,16.263,671.32,0.33,True,
AM0496,summer_peak,16.263,671.32,0.33,True,
AM0497,base_summer,17.712,726.29,0.33,True,
AM0497,duku_weather_disruption,17.712,726.29,0.33,True,
AM0497,hotel_full_price_surge,17.712,726.29,0.33,True,
AM0497,mayday_peak,17.712,726.29,0.33,True,
AM0497,summer_peak,17.712,726.29,0.33,True,
AM0498,base_summer,5.441,155.83,0.134,True,
AM0498,duku_weather_disruption,5.441,155.83,0.134,True,
AM0498,hotel_full_price_surge,5.441,155.83,0.134,True,
AM0498,mayday_peak,5.441,155.83,0.134,True,
AM0498,summer_peak,5.441,155.83,0.134,True,
AM0499,base_summer,6.596,190.1,0.155,True,
AM0499,duku_weather_disruption,6.596,190.1,0.155,True,
AM0499,hotel_full_price_surge,6.596,190.1,0.155,True,
AM0499,mayday_peak,6.596,190.1,0.155,True,
AM0499,summer_peak,6.596,190.1,0.155,True,
AM0500,base_summer,6.839,200.0,0.161,True,
AM0500,duku_weather_disruption,6.839,200.0,0.161,True,
AM0500,hotel_full_price_surge,6.839,200.0,0.161,True,
AM0500,mayday_peak,6.839,200.0,0.161,True,
AM0500,summer_peak,6.839,200.0,0.161,True,
AM0501,base_summer,8.053,241.35,0.226,True,
AM0501,duku_weather_disruption,8.053,241.35,0.226,True,
AM0501,hotel_full_price_surge,8.053,241.35,0.226,True,
AM0501,mayday_peak,8.053,241.35,0.226,True,
AM0501,summer_peak,8.053,241.35,0.226,True,
AM0502,base_summer,2.274,51.5,0.071,True,
AM0502,duku_weather_disruption,2.274,51.5,0.071,True,
AM0502,hotel_full_price_surge,2.274,51.5,0.071,True,
AM0502,mayday_peak,2.274,51.5,0.071,True,
AM0502,summer_peak,2.274,51.5,0.071,True,
AM0503,base_summer,8.12,276.5,0.248,True,
AM0503,duku_weather_disruption,8.12,276.5,0.248,True,
AM0503,hotel_full_price_surge,8.12,276.5,0.248,True,
AM0503,mayday_peak,8.12,276.5,0.248,True,
AM0503,summer_peak,8.12,276.5,0.248,True,
AM0504,base_summer,10.027,380.26,0.31,True,
AM0504,duku_weather_disruption,10.027,380.26,0.31,True,
AM0504,hotel_full_price_surge,10.027,380.26,0.31,True,
AM0504,mayday_peak,10.027,380.26,0.31,True,
AM0504,summer_peak,10.027,380.26,0.31,True,
AM0505,base_summer,9.352,346.91,0.29,True,
AM0505,duku_weather_disruption,9.352,346.91,0.29,True,
AM0505,hotel_full_price_surge,9.352,346.91,0.29,True,
AM0505,mayday_peak,9.352,346.91,0.29,True,
AM0505,summer_peak,9.352,346.91,0.29,True,
AM0506,base_summer,14.542,549.01,0.33,True,
AM0506,duku_weather_disruption,14.542,549.01,0.33,True,
AM0506,hotel_full_price_surge,14.542,549.01,0.33,True,
AM0506,mayday_peak,14.542,549.01,0.33,True,
AM0506,summer_peak,14.542,549.01,0.33,True,
AM0507,base_summer,14.722,489.73,0.33,True,
AM0507,duku_weather_disruption,14.722,489.73,0.33,True,
AM0507,hotel_full_price_surge,14.722,489.73,0.33,True,
AM0507,mayday_peak,14.722,489.73,0.33,True,
AM0507,summer_peak,14.722,489.73,0.33,True,
AM0508,base_summer,14.63,549.78,0.33,True,
AM0508,duku_weather_disruption,14.63,549.78,0.33,True,
AM0508,hotel_full_price_surge,14.63,549.78,0.33,True,
AM0508,mayday_peak,14.63,549.78,0.33,True,
AM0508,summer_peak,14.63,549.78,0.33,True,
AM0509,base_summer,14.852,624.0,0.33,True,
AM0509,duku_weather_disruption,14.852,624.0,0.33,True,
AM0509,hotel_full_price_surge,14.852,624.0,0.33,True,
AM0509,mayday_peak,14.852,624.0,0.33,True,
AM0509,summer_peak,14.852,624.0,0.33,True,
AM0510,base_summer,11.271,412.43,0.33,True,
AM0510,duku_weather_disruption,11.271,412.43,0.33,True,
AM0510,hotel_full_price_surge,11.271,412.43,0.33,True,
AM0510,mayday_peak,11.271,412.43,0.33,True,
AM0510,summer_peak,11.271,412.43,0.33,True,
AM0511,base_summer,12.045,435.06,0.33,True,
AM0511,duku_weather_disruption,12.045,435.06,0.33,True,
AM0511,hotel_full_price_surge,12.045,435.06,0.33,True,
AM0511,mayday_peak,12.045,435.06,0.33,True,
AM0511,summer_peak,12.045,435.06,0.33,True,
AM0512,base_summer,13.622,501.75,0.33,True,
AM0512,duku_weather_disruption,13.622,501.75,0.33,True,
AM0512,hotel_full_price_surge,13.622,501.75,0.33,True,
AM0512,mayday_peak,13.622,501.75,0.33,True,
AM0512,summer_peak,13.622,501.75,0.33,True,
AM0513,base_summer,13.312,489.84,0.33,True,
AM0513,duku_weather_disruption,13.312,489.84,0.33,True,
AM0513,hotel_full_price_surge,13.312,489.84,0.33,True,
AM0513,mayday_peak,13.312,489.84,0.33,True,
AM0513,summer_peak,13.312,489.84,0.33,True,
AM0514,base_summer,14.261,450.54,0.33,True,
AM0514,duku_weather_disruption,14.261,450.54,0.33,True,
AM0514,hotel_full_price_surge,14.261,450.54,0.33,True,
AM0514,mayday_peak,14.261,450.54,0.33,True,
AM0514,summer_peak,14.261,450.54,0.33,True,
AM0515,base_summer,14.454,454.4,0.33,True,
AM0515,duku_weather_disruption,14.454,454.4,0.33,True,
AM0515,hotel_full_price_surge,14.454,454.4,0.33,True,
AM0515,mayday_peak,14.454,454.4,0.33,True,
AM0515,summer_peak,14.454,454.4,0.33,True,
AM0516,base_summer,17.62,718.66,0.33,True,
AM0516,duku_weather_disruption,17.62,718.66,0.33,True,
AM0516,hotel_full_price_surge,17.62,718.66,0.33,True,
AM0516,mayday_peak,17.62,718.66,0.33,True,
AM0516,summer_peak,17.62,718.66,0.33,True,
AM0517,base_summer,4.661,167.09,0.141,True,
AM0517,duku_weather_disruption,4.661,167.09,0.141,True,
AM0517,hotel_full_price_surge,4.661,167.09,0.141,True,
AM0517,mayday_peak,4.661,167.09,0.141,True,
AM0517,summer_peak,4.661,167.09,0.141,True,
AM0518,base_summer,5.087,149.69,0.131,True,
AM0518,duku_weather_disruption,5.087,149.69,0.131,True,
AM0518,hotel_full_price_surge,5.087,149.69,0.131,True,
AM0518,mayday_peak,5.087,149.69,0.131,True,
AM0518,summer_peak,5.087,149.69,0.131,True,
AM0519,base_summer,14.027,507.46,0.33,True,
AM0519,duku_weather_disruption,14.027,507.46,0.33,True,
AM0519,hotel_full_price_surge,14.027,507.46,0.33,True,
AM0519,mayday_peak,14.027,507.46,0.33,True,
AM0519,summer_peak,14.027,507.46,0.33,True,
AM0520,base_summer,14.378,452.66,0.33,True,
AM0520,duku_weather_disruption,14.378,452.66,0.33,True,
AM0520,hotel_full_price_surge,14.378,452.66,0.33,True,
AM0520,mayday_peak,14.378,452.66,0.33,True,
AM0520,summer_peak,14.378,452.66,0.33,True,
AM0521,base_summer,13.996,512.29,0.33,True,
AM0521,duku_weather_disruption,13.996,512.29,0.33,True,
AM0521,hotel_full_price_surge,13.996,512.29,0.33,True,
AM0521,mayday_peak,13.996,512.29,0.33,True,
AM0521,summer_peak,13.996,512.29,0.33,True,
AM0522,base_summer,3.615,131.53,0.12,True,
AM0522,duku_weather_disruption,3.615,131.53,0.12,True,
AM0522,hotel_full_price_surge,3.615,131.53,0.12,True,
AM0522,mayday_peak,3.615,131.53,0.12,True,
AM0522,summer_peak,3.615,131.53,0.12,True,
AM0523,base_summer,4.167,63.65,0.079,True,
AM0523,duku_weather_disruption,4.167,63.65,0.079,True,
AM0523,hotel_full_price_surge,4.167,63.65,0.079,True,
AM0523,mayday_peak,4.167,63.65,0.079,True,
AM0523,summer_peak,4.167,63.65,0.079,True,
AM0524,base_summer,3.372,104.4,0.103,True,
AM0524,duku_weather_disruption,3.372,104.4,0.103,True,
AM0524,hotel_full_price_surge,3.372,104.4,0.103,True,
AM0524,mayday_peak,3.372,104.4,0.103,True,
AM0524,summer_peak,3.372,104.4,0.103,True,
AM0525,base_summer,5.036,187.09,0.153,True,
AM0525,duku_weather_disruption,5.036,187.09,0.153,True,
AM0525,hotel_full_price_surge,5.036,187.09,0.153,True,
AM0525,mayday_peak,5.036,187.09,0.153,True,
AM0525,summer_peak,5.036,187.09,0.153,True,
AM0526,base_summer,16.511,604.46,0.33,True,
AM0526,duku_weather_disruption,16.511,604.46,0.33,True,
AM0526,hotel_full_price_surge,16.511,604.46,0.33,True,
AM0526,mayday_peak,16.511,604.46,0.33,True,
AM0526,summer_peak,16.511,604.46,0.33,True,
AM0527,base_summer,15.983,595.14,0.33,True,
AM0527,duku_weather_disruption,15.983,595.14,0.33,True,
AM0527,hotel_full_price_surge,15.983,595.14,0.33,True,
AM0527,mayday_peak,15.983,595.14,0.33,True,
AM0527,summer_peak,15.983,595.14,0.33,True,
AM0528,base_summer,15.845,588.46,0.33,True,
AM0528,duku_weather_disruption,15.845,588.46,0.33,True,
AM0528,hotel_full_price_surge,15.845,588.46,0.33,True,
AM0528,mayday_peak,15.845,588.46,0.33,True,
AM0528,summer_peak,15.845,588.46,0.33,True,
AM0529,base_summer,16.242,645.64,0.33,True,
AM0529,duku_weather_disruption,16.242,645.64,0.33,True,
AM0529,hotel_full_price_surge,16.242,645.64,0.33,True,
AM0529,mayday_peak,16.242,645.64,0.33,True,
AM0529,summer_peak,16.242,645.64,0.33,True,
AM0530,base_summer,13.688,522.76,0.33,True,
AM0530,duku_weather_disruption,13.688,522.76,0.33,True,
AM0530,hotel_full_price_surge,13.688,522.76,0.33,True,
AM0530,mayday_peak,13.688,522.76,0.33,True,
AM0530,summer_peak,13.688,522.76,0.33,True,
AM0531,base_summer,11.017,393.59,0.319,True,
AM0531,duku_weather_disruption,11.017,393.59,0.319,True,
AM0531,hotel_full_price_surge,11.017,393.59,0.319,True,
AM0531,mayday_peak,11.017,393.59,0.319,True,
AM0531,summer_peak,11.017,393.59,0.319,True,
AM0532,base_summer,17.591,717.97,0.33,True,
AM0532,duku_weather_disruption,17.591,717.97,0.33,True,
AM0532,hotel_full_price_surge,17.591,717.97,0.33,True,
AM0532,mayday_peak,17.591,717.97,0.33,True,
AM0532,summer_peak,17.591,717.97,0.33,True,
AM0533,base_summer,17.544,717.63,0.33,True,
AM0533,duku_weather_disruption,17.544,717.63,0.33,True,
AM0533,hotel_full_price_surge,17.544,717.63,0.33,True,
AM0533,mayday_peak,17.544,717.63,0.33,True,
AM0533,summer_peak,17.544,717.63,0.33,True,
AM0534,base_summer,17.455,717.32,0.33,True,
AM0534,duku_weather_disruption,17.455,717.32,0.33,True,
AM0534,hotel_full_price_surge,17.455,717.32,0.33,True,
AM0534,mayday_peak,17.455,717.32,0.33,True,
AM0534,summer_peak,17.455,717.32,0.33,True,
AM0535,base_summer,20.285,818.94,0.33,True,
AM0535,duku_weather_disruption,20.285,818.94,0.33,True,
AM0535,hotel_full_price_surge,20.285,818.94,0.33,True,
AM0535,mayday_peak,20.285,818.94,0.33,True,
AM0535,summer_peak,20.285,818.94,0.33,True,
AM0536,base_summer,21.739,873.91,0.33,True,
AM0536,duku_weather_disruption,21.739,873.91,0.33,True,
AM0536,hotel_full_price_surge,21.739,873.91,0.33,True,
AM0536,mayday_peak,21.739,873.91,0.33,True,
AM0536,summer_peak,21.739,873.91,0.33,True,
AM0537,base_summer,9.265,303.44,0.264,True,
AM0537,duku_weather_disruption,9.265,303.44,0.264,True,
AM0537,hotel_full_price_surge,9.265,303.44,0.264,True,
AM0537,mayday_peak,9.265,303.44,0.264,True,
AM0537,summer_peak,9.265,303.44,0.264,True,
AM0538,base_summer,10.454,337.72,0.285,True,
AM0538,duku_weather_disruption,10.454,337.72,0.285,True,
AM0538,hotel_full_price_surge,10.454,337.72,0.285,True,
AM0538,mayday_peak,10.454,337.72,0.285,True,
AM0538,summer_peak,10.454,337.72,0.285,True,
AM0539,base_summer,10.691,347.62,0.291,True,
AM0539,duku_weather_disruption,10.691,347.62,0.291,True,
AM0539,hotel_full_price_surge,10.691,347.62,0.291,True,
AM0539,mayday_peak,10.691,347.62,0.291,True,
AM0539,summer_peak,10.691,347.62,0.291,True,
AM0540,base_summer,11.964,388.96,0.316,True,
AM0540,duku_weather_disruption,11.964,388.96,0.316,True,
AM0540,hotel_full_price_surge,11.964,388.96,0.316,True,
AM0540,mayday_peak,11.964,388.96,0.316,True,
AM0540,summer_peak,11.964,388.96,0.316,True,
AM0541,base_summer,6.126,199.11,0.161,True,
AM0541,duku_weather_disruption,6.126,199.11,0.161,True,
AM0541,hotel_full_price_surge,6.126,199.11,0.161,True,
AM0541,mayday_peak,6.126,199.11,0.161,True,
AM0541,summer_peak,6.126,199.11,0.161,True,
AM0542,base_summer,12.072,424.11,0.33,True,
AM0542,duku_weather_disruption,12.072,424.11,0.33,True,
AM0542,hotel_full_price_surge,12.072,424.11,0.33,True,
AM0542,mayday_peak,12.072,424.11,0.33,True,
AM0542,summer_peak,12.072,424.11,0.33,True,
AM0543,base_summer,12.963,501.78,0.33,True,
AM0543,duku_weather_disruption,12.963,501.78,0.33,True,
AM0543,hotel_full_price_surge,12.963,501.78,0.33,True,
AM0543,mayday_peak,12.963,501.78,0.33,True,
AM0543,summer_peak,12.963,501.78,0.33,True,
AM0544,base_summer,12.303,468.43,0.33,True,
AM0544,duku_weather_disruption,12.303,468.43,0.33,True,
AM0544,hotel_full_price_surge,12.303,468.43,0.33,True,
AM0544,mayday_peak,12.303,468.43,0.33,True,
AM0544,summer_peak,12.303,468.43,0.33,True,
AM0545,base_summer,18.556,696.62,0.33,True,
AM0545,duku_weather_disruption,18.556,696.62,0.33,True,
AM0545,hotel_full_price_surge,18.556,696.62,0.33,True,
AM0545,mayday_peak,18.556,696.62,0.33,True,
AM0545,summer_peak,18.556,696.62,0.33,True,
AM0546,base_summer,18.603,637.34,0.33,True,
AM0546,duku_weather_disruption,18.603,637.34,0.33,True,
AM0546,hotel_full_price_surge,18.603,637.34,0.33,True,
AM0546,mayday_peak,18.603,637.34,0.33,True,
AM0546,summer_peak,18.603,637.34,0.33,True,
AM0547,base_summer,18.636,697.39,0.33,True,
AM0547,duku_weather_disruption,18.636,697.39,0.33,True,
AM0547,hotel_full_price_surge,18.636,697.39,0.33,True,
AM0547,mayday_peak,18.636,697.39,0.33,True,
AM0547,summer_peak,18.636,697.39,0.33,True,
AM0548,base_summer,18.922,771.62,0.33,True,
AM0548,duku_weather_disruption,18.922,771.62,0.33,True,
AM0548,hotel_full_price_surge,18.922,771.62,0.33,True,
AM0548,mayday_peak,18.922,771.62,0.33,True,
AM0548,summer_peak,18.922,771.62,0.33,True,
AM0549,base_summer,3.853,165.31,0.14,True,
AM0549,duku_weather_disruption,3.853,165.31,0.14,True,
AM0549,hotel_full_price_surge,3.853,165.31,0.14,True,
AM0549,mayday_peak,3.853,165.31,0.14,True,
AM0549,summer_peak,3.853,165.31,0.14,True,
AM0550,base_summer,1.898,73.46,0.085,True,
AM0550,duku_weather_disruption,1.898,73.46,0.085,True,
AM0550,hotel_full_price_surge,1.898,73.46,0.085,True,
AM0550,mayday_peak,1.898,73.46,0.085,True,
AM0550,summer_peak,1.898,73.46,0.085,True,
AM0551,base_summer,0.331,7.71,0.045,True,
AM0551,duku_weather_disruption,0.331,7.71,0.045,True,
AM0551,hotel_full_price_surge,0.331,7.71,0.045,True,
AM0551,mayday_peak,0.331,7.71,0.045,True,
AM0551,summer_peak,0.331,7.71,0.045,True,
AM0552,base_summer,0.853,21.49,0.053,True,
AM0552,duku_weather_disruption,0.853,21.49,0.053,True,
AM0552,hotel_full_price_surge,0.853,21.49,0.053,True,
AM0552,mayday_peak,0.853,21.49,0.053,True,
AM0552,summer_peak,0.853,21.49,0.053,True,
AM0553,base_summer,0.953,22.7,0.054,True,
AM0553,duku_weather_disruption,0.953,22.7,0.054,True,
AM0553,hotel_full_price_surge,0.953,22.7,0.054,True,
AM0553,mayday_peak,0.953,22.7,0.054,True,
AM0553,summer_peak,0.953,22.7,0.054,True,
AM0554,base_summer,1.148,28.77,0.057,True,
AM0554,duku_weather_disruption,1.148,28.77,0.057,True,
AM0554,hotel_full_price_surge,1.148,28.77,0.057,True,
AM0554,mayday_peak,1.148,28.77,0.057,True,
AM0554,summer_peak,1.148,28.77,0.057,True,
AM0555,base_summer,16.146,769.81,0.33,True,
AM0555,duku_weather_disruption,16.146,769.81,0.33,True,
AM0555,hotel_full_price_surge,16.146,769.81,0.33,True,
AM0555,mayday_peak,16.146,769.81,0.33,True,
