from_spot_id,from_spot_name,to_spot_id,to_spot_name,scenario_id,shortest_time_hours,shortest_cost_yuan_per_two,path_risk,path_modes
P017,果子沟大桥,P020,白哈巴村,base_summer,9.819,495.3,0.46,self_drive -> scenic_shuttle -> scenic_shuttle -> self_drive
P017,果子沟大桥,P021,可可托海,base_summer,10.853,579.36,0.33,self_drive
P017,果子沟大桥,P022,五彩滩,base_summer,8.661,448.07,0.33,self_drive
P017,果子沟大桥,P023,世界魔鬼城,base_summer,5.974,318.28,0.233,self_drive
P017,果子沟大桥,P024,喀什古城,base_summer,13.136,2893.29,0.393,self_drive -> transfer -> air -> transfer -> scenic_shuttle
P017,果子沟大桥,P025,艾提尕尔清真寺,base_summer,13.136,2893.29,0.393,self_drive -> transfer -> air -> transfer -> scenic_shuttle
P017,果子沟大桥,P026,香妃园,base_summer,13.136,2893.29,0.393,self_drive -> transfer -> air -> transfer -> scenic_shuttle
P017,果子沟大桥,P027,帕米尔高原白沙湖,base_summer,16.783,2997.92,0.496,self_drive -> transfer -> air -> transfer -> scenic_shuttle -> self_drive
P017,果子沟大桥,P028,石头城遗址,base_summer,17.636,3052.79,0.473,self_drive -> transfer -> air -> transfer -> self_drive -> scenic_shuttle
P017,果子沟大桥,P029,天山神秘大峡谷,base_summer,9.943,394.45,0.381,scenic_shuttle -> scenic_shuttle -> self_drive
P017,果子沟大桥,P030,库车王府,base_summer,10.939,428.84,0.402,scenic_shuttle -> scenic_shuttle -> self_drive
P017,果子沟大桥,P031,克孜尔石窟,base_summer,11.154,438.71,0.408,scenic_shuttle -> scenic_shuttle -> self_drive
P017,果子沟大桥,P032,博斯腾湖,base_summer,10.261,492.22,0.33,self_drive
P017,果子沟大桥,P033,巴音布鲁克草原,base_summer,6.812,290.22,0.278,scenic_shuttle -> scenic_shuttle -> self_drive
P017,果子沟大桥,P034,罗布人村寨,base_summer,10.446,527.07,0.33,self_drive
P017,果子沟大桥,P035,江布拉克草原,base_summer,8.132,430.87,0.33,self_drive
P017,果子沟大桥,P036,北庭故城遗址,base_summer,7.384,397.48,0.281,self_drive
P017,果子沟大桥,P037,和田博物馆,base_summer,13.136,2705.29,0.393,self_drive -> transfer -> air -> transfer -> scenic_shuttle
P017,果子沟大桥,P038,尼雅遗址,base_summer,16.336,2765.79,0.473,self_drive -> transfer -> air -> transfer -> self_drive -> scenic_shuttle
P017,果子沟大桥,P039,千里葡萄长廊,base_summer,13.136,2705.29,0.393,self_drive -> transfer -> air -> transfer -> scenic_shuttle
P017,果子沟大桥,P040,奥依塔克冰川,base_summer,14.836,2893.29,0.393,self_drive -> transfer -> air -> transfer -> scenic_shuttle
P018,喀纳斯湖,P001,天山天池,base_summer,5.976,326.52,0.3,scenic_shuttle -> scenic_shuttle -> self_drive
P018,喀纳斯湖,P002,达坂城古镇,base_summer,7.358,381.18,0.333,scenic_shuttle -> scenic_shuttle -> self_drive
P018,喀纳斯湖,P003,火焰山,base_summer,8.764,448.09,0.41,scenic_shuttle -> scenic_shuttle -> self_drive
P018,喀纳斯湖,P004,葡萄沟,base_summer,8.417,435.99,0.406,scenic_shuttle -> scenic_shuttle -> self_drive
P018,喀纳斯湖,P005,坎儿井民俗园,base_summer,8.435,433.97,0.405,scenic_shuttle -> scenic_shuttle -> self_drive
P018,喀纳斯湖,P006,交河故城,base_summer,8.548,437.06,0.407,scenic_shuttle -> scenic_shuttle -> self_drive
P018,喀纳斯湖,P007,楼兰古城,base_summer,13.416,2903.7,0.501,scenic_shuttle -> scenic_shuttle -> self_drive -> transfer -> air -> transfer -> scenic_shuttle -> self_drive
P018,喀纳斯湖,P008,赛里木湖,base_summer,8.973,459.0,0.41,scenic_shuttle -> scenic_shuttle -> self_drive
P018,喀纳斯湖,P009,那拉提草原,base_summer,11.007,432.79,0.404,scenic_shuttle -> scenic_shuttle -> self_drive
P018,喀纳斯湖,P010,喀拉峻大草原,base_summer,13.463,624.46,0.53,scenic_shuttle -> scenic_shuttle -> self_drive -> self_drive
P018,喀纳斯湖,P011,高昌故城,base_summer,9.018,452.79,0.41,scenic_shuttle -> scenic_shuttle -> self_drive
P018,喀纳斯湖,P012,苏公塔,base_summer,8.517,437.03,0.407,scenic_shuttle -> scenic_shuttle -> self_drive
P018,喀纳斯湖,P013,吐峪沟麻扎村,base_summer,8.941,464.97,0.41,scenic_shuttle -> scenic_shuttle -> self_drive
P018,喀纳斯湖,P014,霍城薰衣草花田,base_summer,9.848,492.93,0.41,scenic_shuttle -> scenic_shuttle -> self_drive
P018,喀纳斯湖,P015,昭苏草原,base_summer,15.491,645.63,0.543,scenic_shuttle -> scenic_shuttle -> self_drive -> self_drive
P018,喀纳斯湖,P016,夏塔古道,base_summer,14.842,683.58,0.566,scenic_shuttle -> scenic_shuttle -> self_drive -> self_drive
P018,喀纳斯湖,P017,果子沟大桥,base_summer,9.273,489.0,0.49,scenic_shuttle -> scenic_shuttle -> self_drive -> scenic_shuttle -> scenic_shuttle
P018,喀纳斯湖,P018,喀纳斯湖,base_summer,0.0,0.0,0.0,
P018,喀纳斯湖,P019,禾木村,base_summer,0.3,30.0,0.08,scenic_shuttle -> scenic_shuttle
P018,喀纳斯湖,P020,白哈巴村,base_summer,0.858,17.23,0.05,self_drive
P018,喀纳斯湖,P021,可可托海,base_summer,5.272,217.05,0.233,scenic_shuttle -> scenic_shuttle -> self_drive
P018,喀纳斯湖,P022,五彩滩,base_summer,0.3,30.0,0.08,scenic_shuttle -> scenic_shuttle
P018,喀纳斯湖,P023,世界魔鬼城,base_summer,3.372,161.16,0.199,scenic_shuttle -> scenic_shuttle -> self_drive
P018,喀纳斯湖,P024,喀什古城,base_summer,13.283,2902.54,0.46,scenic_shuttle -> scenic_shuttle -> self_drive -> transfer -> air -> transfer -> scenic_shuttle
P018,喀纳斯湖,P025,艾提尕尔清真寺,base_summer,13.283,2902.54,0.46,scenic_shuttle -> scenic_shuttle -> self_drive -> transfer -> air -> transfer -> scenic_shuttle
P018,喀纳斯湖,P026,香妃园,base_summer,13.283,2902.54,0.46,scenic_shuttle -> scenic_shuttle -> self_drive -> transfer -> air -> transfer -> scenic_shuttle
P018,喀纳斯湖,P027,帕米尔高原白沙湖,base_summer,16.93,3007.17,0.563,scenic_shuttle -> scenic_shuttle -> self_drive -> transfer -> air -> transfer -> scenic_shuttle -> self_drive
P018,喀纳斯湖,P028,石头城遗址,base_summer,17.783,3062.04,0.54,scenic_shuttle -> scenic_shuttle -> self_drive -> transfer -> air -> transfer -> self_drive -> scenic_shuttle
P018,喀纳斯湖,P029,天山神秘大峡谷,base_summer,13.816,1522.54,0.46,scenic_shuttle -> scenic_shuttle -> self_drive -> transfer -> air -> transfer -> scenic_shuttle
P018,喀纳斯湖,P030,库车王府,base_summer,12.616,1522.54,0.46,scenic_shuttle -> scenic_shuttle -> self_drive -> transfer -> air -> transfer -> scenic_shuttle
P018,喀纳斯湖,P031,克孜尔石窟,base_summer,13.816,1522.54,0.46,scenic_shuttle -> scenic_shuttle -> self_drive -> transfer -> air -> transfer -> scenic_shuttle
P018,喀纳斯湖,P032,博斯腾湖,base_summer,10.681,511.57,0.41,scenic_shuttle -> scenic_shuttle -> self_drive
P018,喀纳斯湖,P033,巴音布鲁克草原,base_summer,11.47,448.42,0.41,scenic_shuttle -> scenic_shuttle -> self_drive
P018,喀纳斯湖,P034,罗布人村寨,base_summer,10.76,546.42,0.41,scenic_shuttle -> scenic_shuttle -> self_drive
P018,喀纳斯湖,P035,江布拉克草原,base_summer,7.691,416.19,0.354,scenic_shuttle -> scenic_shuttle -> self_drive
P018,喀纳斯湖,P036,北庭故城遗址,base_summer,7.289,387.5,0.377,scenic_shuttle -> scenic_shuttle -> self_drive -> self_drive
P018,喀纳斯湖,P037,和田博物馆,base_summer,13.283,2714.54,0.46,scenic_shuttle -> scenic_shuttle -> self_drive -> transfer -> air -> transfer -> scenic_shuttle
P018,喀纳斯湖,P038,尼雅遗址,base_summer,16.483,2775.04,0.54,scenic_shuttle -> scenic_shuttle -> self_drive -> transfer -> air -> transfer -> self_drive -> scenic_shuttle
P018,喀纳斯湖,P039,千里葡萄长廊,base_summer,13.283,2714.54,0.46,scenic_shuttle -> scenic_shuttle -> self_drive -> transfer -> air -> transfer -> scenic_shuttle
P018,喀纳斯湖,P040,奥依塔克冰川,base_summer,14.983,2902.54,0.46,scenic_shuttle -> scenic_shuttle -> self_drive -> transfer -> air -> transfer -> scenic_shuttle
P019,禾木村,P001,天山天池,base_summer,5.976,326.52,0.3,scenic_shuttle -> scenic_shuttle -> self_drive
P019,禾木村,P002,达坂城古镇,base_summer,7.358,381.18,0.333,scenic_shuttle -> scenic_shuttle -> self_drive
P019,禾木村,P003,火焰山,base_summer,8.764,448.09,0.41,scenic_shuttle -> scenic_shuttle -> self_drive
P019,禾木村,P004,葡萄沟,base_summer,8.417,435.99,0.406,scenic_shuttle -> scenic_shuttle -> self_drive
P019,禾木村,P005,坎儿井民俗园,base_summer,8.435,433.97,0.405,scenic_shuttle -> scenic_shuttle -> self_drive
P019,禾木村,P006,交河故城,base_summer,8.548,437.06,0.407,scenic_shuttle -> scenic_shuttle -> self_drive
P019,禾木村,P007,楼兰古城,base_summer,13.416,2903.7,0.501,scenic_shuttle -> scenic_shuttle -> self_drive -> transfer -> air -> transfer -> scenic_shuttle -> self_drive
P019,禾木村,P008,赛里木湖,base_summer,8.973,459.0,0.41,scenic_shuttle -> scenic_shuttle -> self_drive
P019,禾木村,P009,那拉提草原,base_summer,11.007,432.79,0.404,scenic_shuttle -> scenic_shuttle -> self_drive
P019,禾木村,P010,喀拉峻大草原,base_summer,13.463,624.46,0.53,scenic_shuttle -> scenic_shuttle -> self_drive -> self_drive
P019,禾木村,P011,高昌故城,base_summer,9.018,452.79,0.41,scenic_shuttle -> scenic_shuttle -> self_drive
P019,禾木村,P012,苏公塔,base_summer,8.517,437.03,0.407,scenic_shuttle -> scenic_shuttle -> self_drive
P019,禾木村,P013,吐峪沟麻扎村,base_summer,8.941,464.97,0.41,scenic_shuttle -> scenic_shuttle -> self_drive
P019,禾木村,P014,霍城薰衣草花田,base_summer,9.848,492.93,0.41,scenic_shuttle -> scenic_shuttle -> self_drive
P019,禾木村,P015,昭苏草原,base_summer,15.491,645.63,0.543,scenic_shuttle -> scenic_shuttle -> self_drive -> self_drive
P019,禾木村,P016,夏塔古道,base_summer,14.842,683.58,0.566,scenic_shuttle -> scenic_shuttle -> self_drive -> self_drive
P019,禾木村,P017,果子沟大桥,base_summer,9.273,489.0,0.49,scenic_shuttle -> scenic_shuttle -> self_drive -> scenic_shuttle -> scenic_shuttle
P019,禾木村,P018,喀纳斯湖,base_summer,0.3,30.0,0.08,scenic_shuttle -> scenic_shuttle
P019,禾木村,P019,禾木村,base_summer,0.0,0.0,0.0,
P019,禾木村,P020,白哈巴村,base_summer,1.158,47.23,0.13,scenic_shuttle -> scenic_shuttle -> self_drive
P019,禾木村,P021,可可托海,base_summer,5.272,217.05,0.233,scenic_shuttle -> scenic_shuttle -> self_drive
P019,禾木村,P022,五彩滩,base_summer,0.3,30.0,0.08,scenic_shuttle -> scenic_shuttle
P019,禾木村,P023,世界魔鬼城,base_summer,3.372,161.16,0.199,scenic_shuttle -> scenic_shuttle -> self_drive
P019,禾木村,P024,喀什古城,base_summer,13.283,2902.54,0.46,scenic_shuttle -> scenic_shuttle -> self_drive -> transfer -> air -> transfer -> scenic_shuttle
P019,禾木村,P025,艾提尕尔清真寺,base_summer,13.283,2902.54,0.46,scenic_shuttle -> scenic_shuttle -> self_drive -> transfer -> air -> transfer -> scenic_shuttle
P019,禾木村,P026,香妃园,base_summer,13.283,2902.54,0.46,scenic_shuttle -> scenic_shuttle -> self_drive -> transfer -> air -> transfer -> scenic_shuttle
P019,禾木村,P027,帕米尔高原白沙湖,base_summer,16.93,3007.17,0.563,scenic_shuttle -> scenic_shuttle -> self_drive -> transfer -> air -> transfer -> scenic_shuttle -> self_drive
P019,禾木村,P028,石头城遗址,base_summer,17.783,3062.04,0.54,scenic_shuttle -> scenic_shuttle -> self_drive -> transfer -> air -> transfer -> self_drive -> scenic_shuttle
P019,禾木村,P029,天山神秘大峡谷,base_summer,13.816,1522.54,0.46,scenic_shuttle -> scenic_shuttle -> self_drive -> transfer -> air -> transfer -> scenic_shuttle
P019,禾木村,P030,库车王府,base_summer,12.616,1522.54,0.46,scenic_shuttle -> scenic_shuttle -> self_drive -> transfer -> air -> transfer -> scenic_shuttle
P019,禾木村,P031,克孜尔石窟,base_summer,13.816,1522.54,0.46,scenic_shuttle -> scenic_shuttle -> self_drive -> transfer -> air -> transfer -> scenic_shuttle
P019,禾木村,P032,博斯腾湖,base_summer,10.681,511.57,0.41,scenic_shuttle -> scenic_shuttle -> self_drive
P019,禾木村,P033,巴音布鲁克草原,base_summer,11.47,448.42,0.41,scenic_shuttle -> scenic_shuttle -> self_drive
P019,禾木村,P034,罗布人村寨,base_summer,10.76,546.42,0.41,scenic_shuttle -> scenic_shuttle -> self_drive
P019,禾木村,P035,江布拉克草原,base_summer,7.691,416.19,0.354,scenic_shuttle -> scenic_shuttle -> self_drive
P019,禾木村,P036,北庭故城遗址,base_summer,7.289,387.5,0.377,scenic_shuttle -> scenic_shuttle -> self_drive -> self_drive
P019,禾木村,P037,和田博物馆,base_summer,13.283,2714.54,0.46,scenic_shuttle -> scenic_shuttle -> self_drive -> transfer -> air -> transfer -> scenic_shuttle
P019,禾木村,P038,尼雅遗址,base_summer,16.483,2775.04,0.54,scenic_shuttle -> scenic_shuttle -> self_drive -> transfer -> air -> transfer -> self_drive -> scenic_shuttle
P019,禾木村,P039,千里葡萄长廊,base_summer,13.283,2714.54,0.46,scenic_shuttle -> scenic_shuttle -> self_drive -> transfer -> air -> transfer -> scenic_shuttle
P019,禾木村,P040,奥依塔克冰川,base_summer,14.983,2902.54,0.46,scenic_shuttle -> scenic_shuttle -> self_drive -> transfer -> air -> transfer -> scenic_shuttle
P020,白哈巴村,P001,天山天池,base_summer,7.105,347.47,0.353,self_drive -> scenic_shuttle -> scenic_shuttle -> self_drive
P020,白哈巴村,P002,达坂城古镇,base_summer,8.487,402.13,0.386,self_drive -> scenic_shuttle -> scenic_shuttle -> self_drive
P020,白哈巴村,P003,火焰山,base_summer,9.893,469.04,0.463,self_drive -> scenic_shuttle -> scenic_shuttle -> self_drive
P020,白哈巴村,P004,葡萄沟,base_summer,9.546,456.94,0.459,self_drive -> scenic_shuttle -> scenic_shuttle -> self_drive
P020,白哈巴村,P005,坎儿井民俗园,base_summer,9.564,454.92,0.458,self_drive -> scenic_shuttle -> scenic_shuttle -> self_drive
P020,白哈巴村,P006,交河故城,base_summer,9.677,458.01,0.46,self_drive -> scenic_shuttle -> scenic_shuttle -> self_drive
P020,白哈巴村,P007,楼兰古城,base_summer,14.545,2924.65,0.554,self_drive -> scenic_shuttle -> scenic_shuttle -> self_drive -> transfer -> air -> transfer -> scenic_shuttle -> self_drive
P020,白哈巴村,P008,赛里木湖,base_summer,10.102,479.95,0.463,self_drive -> scenic_shuttle -> scenic_shuttle -> self_drive
P020,白哈巴村,P009,那拉提草原,base_summer,12.136,453.74,0.457,self_drive -> scenic_shuttle -> scenic_shuttle -> self_drive
P020,白哈巴村,P010,喀拉峻大草原,base_summer,14.592,645.41,0.583,self_drive -> scenic_shuttle -> scenic_shuttle -> self_drive -> self_drive
P020,白哈巴村,P011,高昌故城,base_summer,10.147,473.74,0.463,self_drive -> scenic_shuttle -> scenic_shuttle -> self_drive
P020,白哈巴村,P012,苏公塔,base_summer,9.646,457.98,0.46,self_drive -> scenic_shuttle -> scenic_shuttle -> self_drive
P020,白哈巴村,P013,吐峪沟麻扎村,base_summer,10.07,485.92,0.463,self_drive -> scenic_shuttle -> scenic_shuttle -> self_drive
P020,白哈巴村,P014,霍城薰衣草花田,base_summer,10.977,513.88,0.463,self_drive -> scenic_shuttle -> scenic_shuttle -> self_drive
P020,白哈巴村,P015,昭苏草原,base_summer,16.62,666.58,0.596,self_drive -> scenic_shuttle -> scenic_shuttle -> self_drive -> self_drive
P020,白哈巴村,P016,夏塔古道,base_summer,15.971,704.53,0.619,self_drive -> scenic_shuttle -> scenic_shuttle -> self_drive -> self_drive
P020,白哈巴村,P017,果子沟大桥,base_summer,10.402,509.95,0.543,self_drive -> scenic_shuttle -> scenic_shuttle -> self_drive -> scenic_shuttle -> scenic_shuttle
P020,白哈巴村,P018,喀纳斯湖,base_summer,1.129,20.95,0.053,self_drive
P020,白哈巴村,P019,禾木村,base_summer,1.429,50.95,0.133,self_drive -> scenic_shuttle -> scenic_shuttle
P020,白哈巴村,P020,白哈巴村,base_summer,0.0,0.0,0.0,
P020,白哈巴村,P021,可可托海,base_summer,6.401,238.0,0.286,self_drive -> scenic_shuttle -> scenic_shuttle -> self_drive
P020,白哈巴村,P022,五彩滩,base_summer,1.429,50.95,0.133,self_drive -> scenic_shuttle -> scenic_shuttle
P020,白哈巴村,P023,世界魔鬼城,base_summer,4.501,182.11,0.252,self_drive -> scenic_shuttle -> scenic_shuttle -> self_drive
P020,白哈巴村,P024,喀什古城,base_summer,14.412,2923.49,0.513,self_drive -> scenic_shuttle -> scenic_shuttle -> self_drive -> transfer -> air -> transfer -> scenic_shuttle
P020,白哈巴村,P025,艾提尕尔清真寺,base_summer,14.412,2923.49,0.513,self_drive -> scenic_shuttle -> scenic_shuttle -> self_drive -> transfer -> air -> transfer -> scenic_shuttle
P020,白哈巴村,P026,香妃园,base_summer,14.412,2923.49,0.513,self_drive -> scenic_shuttle -> scenic_shuttle -> self_drive -> transfer -> air -> transfer -> scenic_shuttle
P020,白哈巴村,P027,帕米尔高原白沙湖,base_summer,18.059,3028.12,0.616,self_drive -> scenic_shuttle -> scenic_shuttle -> self_drive -> transfer -> air -> transfer -> scenic_shuttle -> self_drive
P020,白哈巴村,P028,石头城遗址,base_summer,18.912,3082.99,0.593,self_drive -> scenic_shuttle -> scenic_shuttle -> self_drive -> transfer -> air -> transfer -> self_drive -> scenic_shuttle
P020,白哈巴村,P029,天山神秘大峡谷,base_summer,14.945,1543.49,0.513,self_drive -> scenic_shuttle -> scenic_shuttle -> self_drive -> transfer -> air -> transfer -> scenic_shuttle
P020,白哈巴村,P030,库车王府,base_summer,13.745,1543.49,0.513,self_drive -> scenic_shuttle -> scenic_shuttle -> self_drive -> transfer -> air -> transfer -> scenic_shuttle
P020,白哈巴村,P031,克孜尔石窟,base_summer,14.945,1543.49,0.513,self_drive -> scenic_shuttle -> scenic_shuttle -> self_drive -> transfer -> air -> transfer -> scenic_shuttle
P020,白哈巴村,P032,博斯腾湖,base_summer,11.81,532.52,0.463,self_drive -> scenic_shuttle -> scenic_shuttle -> self_drive
P020,白哈巴村,P033,巴音布鲁克草原,base_summer,12.599,469.37,0.463,self_drive -> scenic_shuttle -> scenic_shuttle -> self_drive
P020,白哈巴村,P034,罗布人村寨,base_summer,11.889,567.37,0.463,self_drive -> scenic_shuttle -> scenic_shuttle -> self_drive
P020,白哈巴村,P035,江布拉克草原,base_summer,8.82,437.14,0.407,self_drive -> scenic_shuttle -> scenic_shuttle -> self_drive
P020,白哈巴村,P036,北庭故城遗址,base_summer,8.418,408.45,0.43,self_drive -> scenic_shuttle -> scenic_shuttle -> self_drive -> self_drive
P020,白哈巴村,P037,和田博物馆,base_summer,14.412,2735.49,0.513,self_drive -> scenic_shuttle -> scenic_shuttle -> self_drive -> transfer -> air -> transfer -> scenic_shuttle
P020,白哈巴村,P038,尼雅遗址,base_summer,17.612,2795.99,0.593,self_drive -> scenic_shuttle -> scenic_shuttle -> self_drive -> transfer -> air -> transfer -> self_drive -> scenic_shuttle
P020,白哈巴村,P039,千里葡萄长廊,base_summer,14.412,2735.49,0.513,self_drive -> scenic_shuttle -> scenic_shuttle -> self_drive -> transfer -> air -> transfer -> scenic_shuttle
P020,白哈巴村,P040,奥依塔克冰川,base_summer,16.112,2923.49,0.513,self_drive -> scenic_shuttle -> scenic_shuttle -> self_drive -> transfer -> air -> transfer -> scenic_shuttle
