from_spot_id,from_spot_name,to_spot_id,to_spot_name,from_hub,to_hub,shortest_time_hours,shortest_distance_km,path_hubs
P013,吐峪沟麻扎村,P028,石头城遗址,吐鲁番市,塔什库尔干县(帕米尔高原),25.0,1935.0,吐鲁番市 -> 乌鲁木齐市 -> 喀什市 -> 塔什库尔干县(帕米尔高原)
P013,吐峪沟麻扎村,P029,天山神秘大峡谷,吐鲁番市,库车市,19.0,1540.0,吐鲁番市 -> 乌鲁木齐市 -> 伊宁市(伊犁) -> 那拉提镇 -> 巴音布鲁克 -> 库车市
P013,吐峪沟麻扎村,P030,库车王府,吐鲁番市,库车市,19.0,1540.0,吐鲁番市 -> 乌鲁木齐市 -> 伊宁市(伊犁) -> 那拉提镇 -> 巴音布鲁克 -> 库车市
P013,吐峪沟麻扎村,P031,克孜尔石窟,吐鲁番市,库车市,19.0,1540.0,吐鲁番市 -> 乌鲁木齐市 -> 伊宁市(伊犁) -> 那拉提镇 -> 巴音布鲁克 -> 库车市
P013,吐峪沟麻扎村,P032,博斯腾湖,吐鲁番市,库尔勒市,4.5,370.0,吐鲁番市 -> 库尔勒市
P013,吐峪沟麻扎村,P033,巴音布鲁克草原,吐鲁番市,巴音布鲁克,15.0,1280.0,吐鲁番市 -> 乌鲁木齐市 -> 伊宁市(伊犁) -> 那拉提镇 -> 巴音布鲁克
P013,吐峪沟麻扎村,P034,罗布人村寨,吐鲁番市,库尔勒市,4.5,370.0,吐鲁番市 -> 库尔勒市
P013,吐峪沟麻扎村,P035,江布拉克草原,吐鲁番市,乌鲁木齐市,2.5,180.0,吐鲁番市 -> 乌鲁木齐市
P013,吐峪沟麻扎村,P036,北庭故城遗址,吐鲁番市,乌鲁木齐市,2.5,180.0,吐鲁番市 -> 乌鲁木齐市
P013,吐峪沟麻扎村,P037,和田博物馆,吐鲁番市,和田市,20.5,1660.0,吐鲁番市 -> 库尔勒市 -> 若羌县(楼兰) -> 和田市
P013,吐峪沟麻扎村,P038,尼雅遗址,吐鲁番市,民丰县(尼雅遗址),22.0,1770.0,吐鲁番市 -> 库尔勒市 -> 若羌县(楼兰) -> 和田市 -> 民丰县(尼雅遗址)
P013,吐峪沟麻扎村,P039,千里葡萄长廊,吐鲁番市,和田市,20.5,1660.0,吐鲁番市 -> 库尔勒市 -> 若羌县(楼兰) -> 和田市
P013,吐峪沟麻扎村,P040,奥依塔克冰川,吐鲁番市,喀什市,20.5,1645.0,吐鲁番市 -> 乌鲁木齐市 -> 喀什市
P014,霍城薰衣草花田,P001,天山天池,霍城县(惠远古城),天池风景区,9.5,830.0,霍城县(惠远古城) -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 天池风景区
P014,霍城薰衣草花田,P002,达坂城古镇,霍城县(惠远古城),达坂城镇,9.5,835.0,霍城县(惠远古城) -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 达坂城镇
P014,霍城薰衣草花田,P003,火焰山,霍城县(惠远古城),吐鲁番市,10.5,915.0,霍城县(惠远古城) -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 吐鲁番市
P014,霍城薰衣草花田,P004,葡萄沟,霍城县(惠远古城),吐鲁番市,10.5,915.0,霍城县(惠远古城) -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 吐鲁番市
P014,霍城薰衣草花田,P005,坎儿井民俗园,霍城县(惠远古城),吐鲁番市,10.5,915.0,霍城县(惠远古城) -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 吐鲁番市
P014,霍城薰衣草花田,P006,交河故城,霍城县(惠远古城),吐鲁番市,10.5,915.0,霍城县(惠远古城) -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 吐鲁番市
P014,霍城薰衣草花田,P007,楼兰古城,霍城县(惠远古城),若羌县(楼兰),20.0,1676.0,霍城县(惠远古城) -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 库尔勒市 -> 若羌县(楼兰)
P014,霍城薰衣草花田,P008,赛里木湖,霍城县(惠远古城),赛里木湖,3.0,195.0,霍城县(惠远古城) -> 伊宁市(伊犁) -> 赛里木湖
P014,霍城薰衣草花田,P009,那拉提草原,霍城县(惠远古城),那拉提镇,4.0,295.0,霍城县(惠远古城) -> 伊宁市(伊犁) -> 那拉提镇
P014,霍城薰衣草花田,P010,喀拉峻大草原,霍城县(惠远古城),特克斯县(八卦城),3.0,160.0,霍城县(惠远古城) -> 伊宁市(伊犁) -> 特克斯县(八卦城)
P014,霍城薰衣草花田,P011,高昌故城,霍城县(惠远古城),吐鲁番市,10.5,915.0,霍城县(惠远古城) -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 吐鲁番市
P014,霍城薰衣草花田,P012,苏公塔,霍城县(惠远古城),吐鲁番市,10.5,915.0,霍城县(惠远古城) -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 吐鲁番市
P014,霍城薰衣草花田,P013,吐峪沟麻扎村,霍城县(惠远古城),吐鲁番市,10.5,915.0,霍城县(惠远古城) -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 吐鲁番市
P014,霍城薰衣草花田,P014,霍城薰衣草花田,霍城县(惠远古城),霍城县(惠远古城),0.0,0.0,霍城县(惠远古城)
P014,霍城薰衣草花田,P015,昭苏草原,霍城县(惠远古城),昭苏县(夏塔古道),4.5,225.0,霍城县(惠远古城) -> 伊宁市(伊犁) -> 昭苏县(夏塔古道)
P014,霍城薰衣草花田,P016,夏塔古道,霍城县(惠远古城),昭苏县(夏塔古道),4.5,225.0,霍城县(惠远古城) -> 伊宁市(伊犁) -> 昭苏县(夏塔古道)
P014,霍城薰衣草花田,P017,果子沟大桥,霍城县(惠远古城),赛里木湖,3.0,195.0,霍城县(惠远古城) -> 伊宁市(伊犁) -> 赛里木湖
P014,霍城薰衣草花田,P018,喀纳斯湖,霍城县(惠远古城),禾木村,15.5,1355.0,霍城县(惠远古城) -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 禾木村
P014,霍城薰衣草花田,P019,禾木村,霍城县(惠远古城),禾木村,15.5,1355.0,霍城县(惠远古城) -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 禾木村
P014,霍城薰衣草花田,P020,白哈巴村,霍城县(惠远古城),白哈巴,16.5,1415.0,霍城县(惠远古城) -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 白哈巴
P014,霍城薰衣草花田,P021,可可托海,霍城县(惠远古城),可可托海,14.5,1265.0,霍城县(惠远古城) -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 可可托海
P014,霍城薰衣草花田,P022,五彩滩,霍城县(惠远古城),禾木村,15.5,1355.0,霍城县(惠远古城) -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 禾木村
P014,霍城薰衣草花田,P023,世界魔鬼城,霍城县(惠远古城),阿勒泰市,14.0,1235.0,霍城县(惠远古城) -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 阿勒泰市
P014,霍城薰衣草花田,P024,喀什古城,霍城县(惠远古城),喀什市,19.5,1425.0,霍城县(惠远古城) -> 伊宁市(伊犁) -> 那拉提镇 -> 巴音布鲁克 -> 库车市 -> 喀什市
P014,霍城薰衣草花田,P025,艾提尕尔清真寺,霍城县(惠远古城),喀什市,19.5,1425.0,霍城县(惠远古城) -> 伊宁市(伊犁) -> 那拉提镇 -> 巴音布鲁克 -> 库车市 -> 喀什市
P014,霍城薰衣草花田,P026,香妃园,霍城县(惠远古城),喀什市,19.5,1425.0,霍城县(惠远古城) -> 伊宁市(伊犁) -> 那拉提镇 -> 巴音布鲁克 -> 库车市 -> 喀什市
P014,霍城薰衣草花田,P027,帕米尔高原白沙湖,霍城县(惠远古城),塔什库尔干县(帕米尔高原),24.0,1715.0,霍城县(惠远古城) -> 伊宁市(伊犁) -> 那拉提镇 -> 巴音布鲁克 -> 库车市 -> 喀什市 -> 塔什库尔干县(帕米尔高原)
P014,霍城薰衣草花田,P028,石头城遗址,霍城县(惠远古城),塔什库尔干县(帕米尔高原),24.0,1715.0,霍城县(惠远古城) -> 伊宁市(伊犁) -> 那拉提镇 -> 巴音布鲁克 -> 库车市 -> 喀什市 -> 塔什库尔干县(帕米尔高原)
P014,霍城薰衣草花田,P029,天山神秘大峡谷,霍城县(惠远古城),库车市,10.5,715.0,霍城县(惠远古城) -> 伊宁市(伊犁) -> 那拉提镇 -> 巴音布鲁克 -> 库车市
P014,霍城薰衣草花田,P030,库车王府,霍城县(惠远古城),库车市,10.5,715.0,霍城县(惠远古城) -> 伊宁市(伊犁) -> 那拉提镇 -> 巴音布鲁克 -> 库车市
P014,霍城薰衣草花田,P031,克孜尔石窟,霍城县(惠远古城),库车市,10.5,715.0,霍城县(惠远古城) -> 伊宁市(伊犁) -> 那拉提镇 -> 巴音布鲁克 -> 库车市
P014,霍城薰衣草花田,P032,博斯腾湖,霍城县(惠远古城),库尔勒市,14.0,1206.0,霍城县(惠远古城) -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 库尔勒市
P014,霍城薰衣草花田,P033,巴音布鲁克草原,霍城县(惠远古城),巴音布鲁克,6.5,455.0,霍城县(惠远古城) -> 伊宁市(伊犁) -> 那拉提镇 -> 巴音布鲁克
P014,霍城薰衣草花田,P034,罗布人村寨,霍城县(惠远古城),库尔勒市,14.0,1206.0,霍城县(惠远古城) -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 库尔勒市
P014,霍城薰衣草花田,P035,江布拉克草原,霍城县(惠远古城),乌鲁木齐市,8.0,735.0,霍城县(惠远古城) -> 伊宁市(伊犁) -> 乌鲁木齐市
P014,霍城薰衣草花田,P036,北庭故城遗址,霍城县(惠远古城),乌鲁木齐市,8.0,735.0,霍城县(惠远古城) -> 伊宁市(伊犁) -> 乌鲁木齐市
P014,霍城薰衣草花田,P037,和田博物馆,霍城县(惠远古城),和田市,26.0,1925.0,霍城县(惠远古城) -> 伊宁市(伊犁) -> 那拉提镇 -> 巴音布鲁克 -> 库车市 -> 喀什市 -> 和田市
P014,霍城薰衣草花田,P038,尼雅遗址,霍城县(惠远古城),民丰县(尼雅遗址),27.5,2035.0,霍城县(惠远古城) -> 伊宁市(伊犁) -> 那拉提镇 -> 巴音布鲁克 -> 库车市 -> 喀什市 -> 和田市 -> 民丰县(尼雅遗址)
P014,霍城薰衣草花田,P039,千里葡萄长廊,霍城县(惠远古城),和田市,26.0,1925.0,霍城县(惠远古城) -> 伊宁市(伊犁) -> 那拉提镇 -> 巴音布鲁克 -> 库车市 -> 喀什市 -> 和田市
P014,霍城薰衣草花田,P040,奥依塔克冰川,霍城县(惠远古城),喀什市,19.5,1425.0,霍城县(惠远古城) -> 伊宁市(伊犁) -> 那拉提镇 -> 巴音布鲁克 -> 库车市 -> 喀什市
P015,昭苏草原,P001,天山天池,昭苏县(夏塔古道),天池风景区,12.0,965.0,昭苏县(夏塔古道) -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 天池风景区
P015,昭苏草原,P002,达坂城古镇,昭苏县(夏塔古道),达坂城镇,12.0,970.0,昭苏县(夏塔古道) -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 达坂城镇
P015,昭苏草原,P003,火焰山,昭苏县(夏塔古道),吐鲁番市,13.0,1050.0,昭苏县(夏塔古道) -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 吐鲁番市
P015,昭苏草原,P004,葡萄沟,昭苏县(夏塔古道),吐鲁番市,13.0,1050.0,昭苏县(夏塔古道) -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 吐鲁番市
P015,昭苏草原,P005,坎儿井民俗园,昭苏县(夏塔古道),吐鲁番市,13.0,1050.0,昭苏县(夏塔古道) -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 吐鲁番市
P015,昭苏草原,P006,交河故城,昭苏县(夏塔古道),吐鲁番市,13.0,1050.0,昭苏县(夏塔古道) -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 吐鲁番市
P015,昭苏草原,P007,楼兰古城,昭苏县(夏塔古道),若羌县(楼兰),22.5,1811.0,昭苏县(夏塔古道) -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 库尔勒市 -> 若羌县(楼兰)
P015,昭苏草原,P008,赛里木湖,昭苏县(夏塔古道),赛里木湖,5.5,330.0,昭苏县(夏塔古道) -> 伊宁市(伊犁) -> 赛里木湖
P015,昭苏草原,P009,那拉提草原,昭苏县(夏塔古道),那拉提镇,6.5,430.0,昭苏县(夏塔古道) -> 伊宁市(伊犁) -> 那拉提镇
P015,昭苏草原,P010,喀拉峻大草原,昭苏县(夏塔古道),特克斯县(八卦城),5.5,295.0,昭苏县(夏塔古道) -> 伊宁市(伊犁) -> 特克斯县(八卦城)
P015,昭苏草原,P011,高昌故城,昭苏县(夏塔古道),吐鲁番市,13.0,1050.0,昭苏县(夏塔古道) -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 吐鲁番市
P015,昭苏草原,P012,苏公塔,昭苏县(夏塔古道),吐鲁番市,13.0,1050.0,昭苏县(夏塔古道) -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 吐鲁番市
P015,昭苏草原,P013,吐峪沟麻扎村,昭苏县(夏塔古道),吐鲁番市,13.0,1050.0,昭苏县(夏塔古道) -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 吐鲁番市
P015,昭苏草原,P014,霍城薰衣草花田,昭苏县(夏塔古道),霍城县(惠远古城),4.5,225.0,昭苏县(夏塔古道) -> 伊宁市(伊犁) -> 霍城县(惠远古城)
P015,昭苏草原,P015,昭苏草原,昭苏县(夏塔古道),昭苏县(夏塔古道),0.0,0.0,昭苏县(夏塔古道)
P015,昭苏草原,P016,夏塔古道,昭苏县(夏塔古道),昭苏县(夏塔古道),0.0,0.0,昭苏县(夏塔古道)
P015,昭苏草原,P017,果子沟大桥,昭苏县(夏塔古道),赛里木湖,5.5,330.0,昭苏县(夏塔古道) -> 伊宁市(伊犁) -> 赛里木湖
P015,昭苏草原,P018,喀纳斯湖,昭苏县(夏塔古道),禾木村,18.0,1490.0,昭苏县(夏塔古道) -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 禾木村
P015,昭苏草原,P019,禾木村,昭苏县(夏塔古道),禾木村,18.0,1490.0,昭苏县(夏塔古道) -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 禾木村
P015,昭苏草原,P020,白哈巴村,昭苏县(夏塔古道),白哈巴,19.0,1550.0,昭苏县(夏塔古道) -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 白哈巴
P015,昭苏草原,P021,可可托海,昭苏县(夏塔古道),可可托海,17.0,1400.0,昭苏县(夏塔古道) -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 可可托海
P015,昭苏草原,P022,五彩滩,昭苏县(夏塔古道),禾木村,18.0,1490.0,昭苏县(夏塔古道) -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 禾木村
P015,昭苏草原,P023,世界魔鬼城,昭苏县(夏塔古道),阿勒泰市,16.5,1370.0,昭苏县(夏塔古道) -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 阿勒泰市
P015,昭苏草原,P024,喀什古城,昭苏县(夏塔古道),喀什市,22.0,1560.0,昭苏县(夏塔古道) -> 伊宁市(伊犁) -> 那拉提镇 -> 巴音布鲁克 -> 库车市 -> 喀什市
P015,昭苏草原,P025,艾提尕尔清真寺,昭苏县(夏塔古道),喀什市,22.0,1560.0,昭苏县(夏塔古道) -> 伊宁市(伊犁) -> 那拉提镇 -> 巴音布鲁克 -> 库车市 -> 喀什市
P015,昭苏草原,P026,香妃园,昭苏县(夏塔古道),喀什市,22.0,1560.0,昭苏县(夏塔古道) -> 伊宁市(伊犁) -> 那拉提镇 -> 巴音布鲁克 -> 库车市 -> 喀什市
P015,昭苏草原,P027,帕米尔高原白沙湖,昭苏县(夏塔古道),塔什库尔干县(帕米尔高原),26.5,1850.0,昭苏县(夏塔古道) -> 伊宁市(伊犁) -> 那拉提镇 -> 巴音布鲁克 -> 库车市 -> 喀什市 -> 塔什库尔干县(帕米尔高原)
P015,昭苏草原,P028,石头城遗址,昭苏县(夏塔古道),塔什库尔干县(帕米尔高原),26.5,1850.0,昭苏县(夏塔古道) -> 伊宁市(伊犁) -> 那拉提镇 -> 巴音布鲁克 -> 库车市 -> 喀什市 -> 塔什库尔干县(帕米尔高原)
P015,昭苏草原,P029,天山神秘大峡谷,昭苏县(夏塔古道),库车市,13.0,850.0,昭苏县(夏塔古道) -> 伊宁市(伊犁) -> 那拉提镇 -> 巴音布鲁克 -> 库车市
P015,昭苏草原,P030,库车王府,昭苏县(夏塔古道),库车市,13.0,850.0,昭苏县(夏塔古道) -> 伊宁市(伊犁) -> 那拉提镇 -> 巴音布鲁克 -> 库车市
P015,昭苏草原,P031,克孜尔石窟,昭苏县(夏塔古道),库车市,13.0,850.0,昭苏县(夏塔古道) -> 伊宁市(伊犁) -> 那拉提镇 -> 巴音布鲁克 -> 库车市
P015,昭苏草原,P032,博斯腾湖,昭苏县(夏塔古道),库尔勒市,16.5,1341.0,昭苏县(夏塔古道) -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 库尔勒市
P015,昭苏草原,P033,巴音布鲁克草原,昭苏县(夏塔古道),巴音布鲁克,9.0,590.0,昭苏县(夏塔古道) -> 伊宁市(伊犁) -> 那拉提镇 -> 巴音布鲁克
P015,昭苏草原,P034,罗布人村寨,昭苏县(夏塔古道),库尔勒市,16.5,1341.0,昭苏县(夏塔古道) -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 库尔勒市
P015,昭苏草原,P035,江布拉克草原,昭苏县(夏塔古道),乌鲁木齐市,10.5,870.0,昭苏县(夏塔古道) -> 伊宁市(伊犁) -> 乌鲁木齐市
P015,昭苏草原,P036,北庭故城遗址,昭苏县(夏塔古道),乌鲁木齐市,10.5,870.0,昭苏县(夏塔古道) -> 伊宁市(伊犁) -> 乌鲁木齐市
P015,昭苏草原,P037,和田博物馆,昭苏县(夏塔古道),和田市,28.5,2060.0,昭苏县(夏塔古道) -> 伊宁市(伊犁) -> 那拉提镇 -> 巴音布鲁克 -> 库车市 -> 喀什市 -> 和田市
P015,昭苏草原,P038,尼雅遗址,昭苏县(夏塔古道),民丰县(尼雅遗址),30.0,2170.0,昭苏县(夏塔古道) -> 伊宁市(伊犁) -> 那拉提镇 -> 巴音布鲁克 -> 库车市 -> 喀什市 -> 和田市 -> 民丰县(尼雅遗址)
P015,昭苏草原,P039,千里葡萄长廊,昭苏县(夏塔古道),和田市,28.5,2060.0,昭苏县(夏塔古道) -> 伊宁市(伊犁) -> 那拉提镇 -> 巴音布鲁克 -> 库车市 -> 喀什市 -> 和田市
P015,昭苏草原,P040,奥依塔克冰川,昭苏县(夏塔古道),喀什市,22.0,1560.0,昭苏县(夏塔古道) -> 伊宁市(伊犁) -> 那拉提镇 -> 巴音布鲁克 -> 库车市 -> 喀什市
P016,夏塔古道,P001,天山天池,昭苏县(夏塔古道),天池风景区,12.0,965.0,昭苏县(夏塔古道) -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 天池风景区
P016,夏塔古道,P002,达坂城古镇,昭苏县(夏塔古道),达坂城镇,12.0,970.0,昭苏县(夏塔古道) -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 达坂城镇
P016,夏塔古道,P003,火焰山,昭苏县(夏塔古道),吐鲁番市,13.0,1050.0,昭苏县(夏塔古道) -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 吐鲁番市
P016,夏塔古道,P004,葡萄沟,昭苏县(夏塔古道),吐鲁番市,13.0,1050.0,昭苏县(夏塔古道) -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 吐鲁番市
P016,夏塔古道,P005,坎儿井民俗园,昭苏县(夏塔古道),吐鲁番市,13.0,1050.0,昭苏县(夏塔古道) -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 吐鲁番市
P016,夏塔古道,P006,交河故城,昭苏县(夏塔古道),吐鲁番市,13.0,1050.0,昭苏县(夏塔古道) -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 吐鲁番市
P016,夏塔古道,P007,楼兰古城,昭苏县(夏塔古道),若羌县(楼兰),22.5,1811.0,昭苏县(夏塔古道) -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 库尔勒市 -> 若羌县(楼兰)
P016,夏塔古道,P008,赛里木湖,昭苏县(夏塔古道),赛里木湖,5.5,330.0,昭苏县(夏塔古道) -> 伊宁市(伊犁) -> 赛里木湖
P016,夏塔古道,P009,那拉提草原,昭苏县(夏塔古道),那拉提镇,6.5,430.0,昭苏县(夏塔古道) -> 伊宁市(伊犁) -> 那拉提镇
P016,夏塔古道,P010,喀拉峻大草原,昭苏县(夏塔古道),特克斯县(八卦城),5.5,295.0,昭苏县(夏塔古道) -> 伊宁市(伊犁) -> 特克斯县(八卦城)
P016,夏塔古道,P011,高昌故城,昭苏县(夏塔古道),吐鲁番市,13.0,1050.0,昭苏县(夏塔古道) -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 吐鲁番市
P016,夏塔古道,P012,苏公塔,昭苏县(夏塔古道),吐鲁番市,13.0,1050.0,昭苏县(夏塔古道) -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 吐鲁番市
P016,夏塔古道,P013,吐峪沟麻扎村,昭苏县(夏塔古道),吐鲁番市,13.0,1050.0,昭苏县(夏塔古道) -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 吐鲁番市
P016,夏塔古道,P014,霍城薰衣草花田,昭苏县(夏塔古道),霍城县(惠远古城),4.5,225.0,昭苏县(夏塔古道) -> 伊宁市(伊犁) -> 霍城县(惠远古城)
P016,夏塔古道,P015,昭苏草原,昭苏县(夏塔古道),昭苏县(夏塔古道),0.0,0.0,昭苏县(夏塔古道)
P016,夏塔古道,P016,夏塔古道,昭苏县(夏塔古道),昭苏县(夏塔古道),0.0,0.0,昭苏县(夏塔古道)
P016,夏塔古道,P017,果子沟大桥,昭苏县(夏塔古道),赛里木湖,5.5,330.0,昭苏县(夏塔古道) -> 伊宁市(伊犁) -> 赛里木湖
P016,夏塔古道,P018,喀纳斯湖,昭苏县(夏塔古道),禾木村,18.0,1490.0,昭苏县(夏塔古道) -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 禾木村
P016,夏塔古道,P019,禾木村,昭苏县(夏塔古道),禾木村,18.0,1490.0,昭苏县(夏塔古道) -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 禾木村
P016,夏塔古道,P020,白哈巴村,昭苏县(夏塔古道),白哈巴,19.0,1550.0,昭苏县(夏塔古道) -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 白哈巴
P016,夏塔古道,P021,可可托海,昭苏县(夏塔古道),可可托海,17.0,1400.0,昭苏县(夏塔古道) -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 可可托海
P016,夏塔古道,P022,五彩滩,昭苏县(夏塔古道),禾木村,18.0,1490.0,昭苏县(夏塔古道) -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 禾木村
P016,夏塔古道,P023,世界魔鬼城,昭苏县(夏塔古道),阿勒泰市,16.5,1370.0,昭苏县(夏塔古道) -> 伊宁市(伊犁) -> 乌鲁木齐市 -> 阿勒泰市
P016,夏塔古道,P024,喀什古城,昭苏县(夏塔古道),喀什市,22.0,1560.0,昭苏县(夏塔古道) -> 伊宁市(伊犁) -> 那拉提镇 -> 巴音布鲁克 -> 库车市 -> 喀什市
P016,夏塔古道,P025,艾提尕尔清真寺,昭苏县(夏塔古道),喀什市,22.0,1560.0,昭苏县(夏塔古道) -> 伊宁市(伊犁) -> 那拉提镇 -> 巴音布鲁克 -> 库车市 -> 喀什市
P016,夏塔古道,P026,香妃园,昭苏县(夏塔古道),喀什市,22.0,1560.0,昭苏县(夏塔古道) -> 伊宁市(伊犁) -> 那拉提镇 -> 巴音布鲁克 -> 库车市 -> 喀什市
P016,夏塔古道,P027,帕米尔高原白沙湖,昭苏县(夏塔古道),塔什库尔干县(帕米尔高原),26.5,1850.0,昭苏县(夏塔古道) -> 伊宁市(伊犁) -> 那拉提镇 -> 巴音布鲁克 -> 库车市 -> 喀什市 -> 塔什库尔干县(帕米尔高原)
P016,夏塔古道,P028,石头城遗址,昭苏县(夏塔古道),塔什库尔干县(帕米尔高原),26.5,1850.0,昭苏县(夏塔古道) -> 伊宁市(伊犁) -> 那拉提镇 -> 巴音布鲁克 -> 库车市 -> 喀什市 -> 塔什库尔干县(帕米尔高原)
P016,夏塔古道,P029,天山神秘大峡谷,昭苏县(夏塔古道),库车市,13.0,850.0,昭苏县(夏塔古道) -> 伊宁市(伊犁) -> 那拉提镇 -> 巴音布鲁克 -> 库车市
P016,夏塔古道,P030,库车王府,昭苏县(夏塔古道),库车市,13.0,850.0,昭苏县(夏塔古道) -> 伊宁市(伊犁) -> 那拉提镇 -> 巴音布鲁克 -> 库车市
P016,夏塔古道,P031,克孜尔石窟,昭苏县(夏塔古道),库车市,13.0,850.0,昭苏县(夏塔古道) -> 伊宁市(伊犁) -> 那拉提镇 -> 巴音布鲁克 -> 库车市
