label_id,from_id,to_id,raw_mode,normalized_mode,mode_combo,raw_cost_yuan_for_two,calibrated_cost_yuan_for_two,cost_delta,time_hours,cost_calibration_note,source,is_gateway_label
Q2L001309,P017,P023,charter_car,rental_car,amap_selfdrive,318.28,318.28,0.0,5.974,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L001311,P017,P024,charter_car,charter_car,amap_selfdrive,803.86,803.86,0.0,17.837,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L001310,P017,P024,air,charter_car,scenic_shuttle -> self_drive -> transfer -> air -> air -> transfer -> scenic_shuttle,2702.5,2702.5,0.0,9.85,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L001313,P017,P025,charter_car,charter_car,amap_selfdrive,803.83,803.83,0.0,17.818,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L001312,P017,P025,air,charter_car,scenic_shuttle -> self_drive -> transfer -> air -> air -> transfer -> scenic_shuttle,2702.5,2702.5,0.0,9.85,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L001315,P017,P026,charter_car,charter_car,amap_selfdrive,803.84,803.84,0.0,17.782,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L001314,P017,P026,air,charter_car,scenic_shuttle -> self_drive -> transfer -> air -> air -> transfer -> scenic_shuttle,2702.5,2702.5,0.0,9.85,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L001317,P017,P027,charter_car,charter_car,amap_selfdrive,909.66,909.66,0.0,20.626,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L001316,P017,P027,air,charter_car,scenic_shuttle -> self_drive -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,2862.0,2862.0,0.0,16.55,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L001319,P017,P028,charter_car,charter_car,amap_selfdrive,964.5,964.5,0.0,22.079,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L001318,P017,P028,air,charter_car,scenic_shuttle -> self_drive -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,2862.0,2862.0,0.0,14.35,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L001321,P017,P029,charter_car,charter_car,amap_selfdrive,384.45,384.45,0.0,10.051,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L001320,P017,P029,air,charter_car,scenic_shuttle -> self_drive -> transfer -> air -> air -> transfer -> scenic_shuttle,2502.5,2502.5,0.0,10.8,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L001323,P017,P030,charter_car,charter_car,amap_selfdrive,418.84,418.84,0.0,11.047,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L001322,P017,P030,air,charter_car,scenic_shuttle -> self_drive -> transfer -> air -> air -> transfer -> scenic_shuttle,2502.5,2502.5,0.0,9.6,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L001325,P017,P031,charter_car,charter_car,amap_selfdrive,428.71,428.71,0.0,11.265,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L001324,P017,P031,air,charter_car,scenic_shuttle -> self_drive -> transfer -> air -> air -> transfer -> scenic_shuttle,2502.5,2502.5,0.0,10.8,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L001327,P017,P032,charter_car,charter_car,amap_selfdrive,492.22,492.22,0.0,10.261,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L001326,P017,P032,air,charter_car,scenic_shuttle -> self_drive -> transfer -> air -> air -> transfer -> scenic_shuttle,2302.5,2302.5,0.0,9.35,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L001329,P017,P033,charter_car,charter_car,amap_selfdrive,280.22,280.22,0.0,6.925,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L001331,P017,P034,charter_car,charter_car,amap_selfdrive,527.07,527.07,0.0,10.446,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L001330,P017,P034,air,charter_car,scenic_shuttle -> self_drive -> transfer -> air -> air -> transfer -> scenic_shuttle,2302.5,2302.5,0.0,10.05,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L001333,P017,P035,charter_car,charter_car,amap_selfdrive,430.87,430.87,0.0,8.132,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L001332,P017,P035,air,charter_car,scenic_shuttle -> self_drive -> transfer -> air -> transfer -> scenic_shuttle,1602.5,1602.5,0.0,7.9,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L001335,P017,P036,charter_car,charter_car,amap_selfdrive,397.48,397.48,0.0,7.384,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L001334,P017,P036,air,charter_car,scenic_shuttle -> self_drive -> transfer -> air -> transfer -> scenic_shuttle,1602.5,1602.5,0.0,6.7,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L001337,P017,P037,charter_car,charter_car,amap_selfdrive,777.83,777.83,0.0,19.089,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L001336,P017,P037,air,charter_car,scenic_shuttle -> self_drive -> transfer -> air -> air -> air -> transfer -> scenic_shuttle,3252.5,3252.5,0.0,12.85,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L001339,P017,P038,charter_car,charter_car,amap_selfdrive,763.37,763.37,0.0,19.302,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L001338,P017,P038,air,charter_car,scenic_shuttle -> self_drive -> transfer -> air -> air -> air -> transfer -> self_drive -> scenic_shuttle,3313.0,3313.0,0.0,16.05,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L001341,P017,P039,charter_car,charter_car,amap_selfdrive,777.72,777.72,0.0,19.09,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L001340,P017,P039,air,charter_car,scenic_shuttle -> self_drive -> transfer -> air -> air -> air -> transfer -> scenic_shuttle,3252.5,3252.5,0.0,12.85,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L001343,P017,P040,charter_car,charter_car,amap_selfdrive,861.83,861.83,0.0,19.131,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L001342,P017,P040,air,charter_car,scenic_shuttle -> self_drive -> transfer -> air -> air -> transfer -> scenic_shuttle,2702.5,2702.5,0.0,11.55,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L001345,P018,P001,charter_car,charter_car,amap_selfdrive,378.22,378.22,0.0,8.502,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L001344,P018,P001,self_drive,charter_car,scenic_shuttle -> self_drive -> self_drive -> scenic_shuttle,393.25,393.25,0.0,9.3,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L001346,P018,P002,self_drive,charter_car,scenic_shuttle -> self_drive -> self_drive -> scenic_shuttle,396.0,396.0,0.0,10.15,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L001347,P018,P002,charter_car,charter_car,amap_selfdrive,432.88,432.88,0.0,9.762,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L001348,P018,P003,self_drive,charter_car,scenic_shuttle -> self_drive -> self_drive -> scenic_shuttle,440.0,440.0,0.0,11.15,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L001349,P018,P003,charter_car,charter_car,amap_selfdrive,499.79,499.79,0.0,11.144,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L001350,P018,P004,self_drive,charter_car,scenic_shuttle -> self_drive -> self_drive -> scenic_shuttle,440.0,440.0,0.0,10.45,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L001352,P018,P005,self_drive,charter_car,scenic_shuttle -> self_drive -> self_drive -> scenic_shuttle,440.0,440.0,0.0,10.45,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L001354,P018,P006,self_drive,charter_car,scenic_shuttle -> self_drive -> self_drive -> scenic_shuttle,440.0,440.0,0.0,10.45,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L001357,P018,P007,charter_car,charter_car,amap_selfdrive,1100.11,1100.11,0.0,22.38,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L001356,P018,P007,air,charter_car,scenic_shuttle -> self_drive -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,1419.5,1419.5,0.0,23.4,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L001359,P018,P008,charter_car,charter_car,amap_selfdrive,510.7,510.7,0.0,11.553,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L001358,P018,P008,air,charter_car,scenic_shuttle -> self_drive -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,1943.5,1943.5,0.0,14.05,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L001361,P018,P009,charter_car,charter_car,amap_selfdrive,484.49,484.49,0.0,13.477,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L001360,P018,P009,air,charter_car,scenic_shuttle -> self_drive -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,1998.5,1998.5,0.0,18.4,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L001363,P018,P010,charter_car,charter_car,amap_selfdrive,604.46,604.46,0.0,16.511,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L001362,P018,P010,air,charter_car,scenic_shuttle -> self_drive -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,1924.25,1924.25,0.0,15.9,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L001364,P018,P011,self_drive,charter_car,scenic_shuttle -> self_drive -> self_drive -> scenic_shuttle,440.0,440.0,0.0,11.15,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L001366,P018,P012,self_drive,charter_car,scenic_shuttle -> self_drive -> self_drive -> scenic_shuttle,440.0,440.0,0.0,10.45,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L001368,P018,P013,self_drive,charter_car,scenic_shuttle -> self_drive -> self_drive -> scenic_shuttle,440.0,440.0,0.0,11.15,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L001371,P018,P014,charter_car,charter_car,amap_selfdrive,544.63,544.63,0.0,12.438,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L001370,P018,P014,air,charter_car,scenic_shuttle -> self_drive -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,1885.75,1885.75,0.0,13.9,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L001373,P018,P015,charter_car,charter_car,amap_selfdrive,625.63,625.63,0.0,18.411,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L001372,P018,P015,air,charter_car,scenic_shuttle -> self_drive -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,1960.0,1960.0,0.0,18.4,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L001375,P018,P016,charter_car,charter_car,amap_selfdrive,663.58,663.58,0.0,17.844,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L001374,P018,P016,air,charter_car,scenic_shuttle -> self_drive -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,2040.0,2040.0,0.0,16.9,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L001377,P018,P017,charter_car,charter_car,amap_selfdrive,537.32,537.32,0.0,12.115,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L001376,P018,P017,air,charter_car,scenic_shuttle -> self_drive -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,1943.5,1943.5,0.0,14.05,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L001378,P018,P018,same_spot,same_spot,same_spot,0.0,0.0,0.0,0.0,raw_cost_kept,zero_self_loop,False
Q2L001379,P018,P019,scenic_shuttle,scenic_shuttle,scenic_shuttle -> scenic_shuttle,0.0,20.0,20.0,0.3,scenic_shuttle_cost_floor_applied:0.00->20.00,enhanced_od_matrix_with_amap,False
Q2L001382,P018,P020,rental_car,taxi_transfer,amap_selfdrive,17.23,17.23,0.0,0.858,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L001384,P018,P021,charter_car,charter_car,amap_selfdrive,268.75,268.75,0.0,7.704,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L001383,P018,P021,self_drive,charter_car,scenic_shuttle -> self_drive -> self_drive -> scenic_shuttle,704.5,704.5,0.0,14.3,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L001385,P018,P022,scenic_shuttle,scenic_shuttle,scenic_shuttle -> scenic_shuttle,0.0,20.0,20.0,0.3,scenic_shuttle_cost_floor_applied:0.00->20.00,enhanced_od_matrix_with_amap,False
Q2L001388,P018,P023,charter_car,rental_car,amap_selfdrive,212.86,212.86,0.0,5.797,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L001390,P018,P024,charter_car,charter_car,amap_selfdrive,1099.19,1099.19,0.0,22.309,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L001389,P018,P024,air,charter_car,scenic_shuttle -> self_drive -> transfer -> air -> transfer -> scenic_shuttle,1561.0,1561.0,0.0,12.7,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L001392,P018,P025,charter_car,charter_car,amap_selfdrive,1099.16,1099.16,0.0,22.296,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L001391,P018,P025,air,charter_car,scenic_shuttle -> self_drive -> transfer -> air -> transfer -> scenic_shuttle,1561.0,1561.0,0.0,12.7,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L001394,P018,P026,charter_car,charter_car,amap_selfdrive,1099.16,1099.16,0.0,22.215,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L001393,P018,P026,air,charter_car,scenic_shuttle -> self_drive -> transfer -> air -> transfer -> scenic_shuttle,1561.0,1561.0,0.0,12.7,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L001396,P018,P027,charter_car,charter_car,amap_selfdrive,1204.99,1204.99,0.0,25.12,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L001395,P018,P027,air,charter_car,scenic_shuttle -> self_drive -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,1720.5,1720.5,0.0,19.4,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L001398,P018,P028,charter_car,charter_car,amap_selfdrive,1259.82,1259.82,0.0,26.607,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L001397,P018,P028,air,charter_car,scenic_shuttle -> self_drive -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,1720.5,1720.5,0.0,17.2,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L001400,P018,P029,charter_car,charter_car,amap_selfdrive,604.35,604.35,0.0,17.248,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L001399,P018,P029,air,charter_car,scenic_shuttle -> self_drive -> transfer -> air -> transfer -> scenic_shuttle,1361.0,1361.0,0.0,13.65,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L001402,P018,P030,charter_car,charter_car,amap_selfdrive,713.2,713.2,0.0,15.397,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L001401,P018,P030,air,charter_car,scenic_shuttle -> self_drive -> transfer -> air -> transfer -> scenic_shuttle,1361.0,1361.0,0.0,12.45,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L001404,P018,P031,charter_car,charter_car,amap_selfdrive,648.61,648.61,0.0,18.469,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L001403,P018,P031,air,charter_car,scenic_shuttle -> self_drive -> transfer -> air -> transfer -> scenic_shuttle,1361.0,1361.0,0.0,13.65,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L001406,P018,P032,charter_car,charter_car,amap_selfdrive,563.27,563.27,0.0,13.154,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L001405,P018,P032,air,charter_car,scenic_shuttle -> self_drive -> transfer -> air -> transfer -> scenic_shuttle,1161.0,1161.0,0.0,12.2,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L001408,P018,P033,charter_car,charter_car,amap_selfdrive,500.12,500.12,0.0,13.954,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L001410,P018,P034,charter_car,charter_car,amap_selfdrive,598.12,598.12,0.0,13.347,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L001409,P018,P034,air,charter_car,scenic_shuttle -> self_drive -> transfer -> air -> transfer -> scenic_shuttle,1161.0,1161.0,0.0,12.9,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L001411,P018,P035,self_drive,charter_car,scenic_shuttle -> self_drive -> scenic_shuttle,341.0,341.0,0.0,9.15,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L001413,P018,P036,self_drive,charter_car,scenic_shuttle -> self_drive -> scenic_shuttle,341.0,341.0,0.0,7.95,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L001416,P018,P037,charter_car,charter_car,amap_selfdrive,1074.23,1074.23,0.0,23.591,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L001415,P018,P037,air,charter_car,scenic_shuttle -> self_drive -> transfer -> air -> air -> transfer -> scenic_shuttle,2111.0,2111.0,0.0,15.7,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L001418,P018,P038,charter_car,charter_car,amap_selfdrive,936.31,936.31,0.0,21.937,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L001417,P018,P038,air,charter_car,scenic_shuttle -> self_drive -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,2171.5,2171.5,0.0,18.9,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L001420,P018,P039,charter_car,charter_car,amap_selfdrive,1074.12,1074.12,0.0,23.582,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L001419,P018,P039,air,charter_car,scenic_shuttle -> self_drive -> transfer -> air -> air -> transfer -> scenic_shuttle,2111.0,2111.0,0.0,15.7,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L001422,P018,P040,charter_car,charter_car,amap_selfdrive,1157.16,1157.16,0.0,23.632,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L001421,P018,P040,air,charter_car,scenic_shuttle -> self_drive -> transfer -> air -> transfer -> scenic_shuttle,1561.0,1561.0,0.0,14.4,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L001424,P019,P001,charter_car,charter_car,amap_selfdrive,368.91,368.91,0.0,7.925,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L001423,P019,P001,self_drive,charter_car,scenic_shuttle -> self_drive -> self_drive -> scenic_shuttle,393.25,393.25,0.0,9.3,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L001425,P019,P002,self_drive,charter_car,scenic_shuttle -> self_drive -> self_drive -> scenic_shuttle,396.0,396.0,0.0,10.15,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L001426,P019,P002,charter_car,charter_car,amap_selfdrive,423.56,423.56,0.0,9.203,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L001427,P019,P003,self_drive,charter_car,scenic_shuttle -> self_drive -> self_drive -> scenic_shuttle,440.0,440.0,0.0,11.15,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L001428,P019,P003,charter_car,charter_car,amap_selfdrive,490.48,490.48,0.0,10.613,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L001429,P019,P004,self_drive,charter_car,scenic_shuttle -> self_drive -> self_drive -> scenic_shuttle,440.0,440.0,0.0,10.45,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L001430,P019,P004,charter_car,charter_car,amap_selfdrive,478.37,478.37,0.0,10.281,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L001431,P019,P005,self_drive,charter_car,scenic_shuttle -> self_drive -> self_drive -> scenic_shuttle,440.0,440.0,0.0,10.45,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L001432,P019,P005,charter_car,charter_car,amap_selfdrive,476.36,476.36,0.0,10.29,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L001433,P019,P006,self_drive,charter_car,scenic_shuttle -> self_drive -> self_drive -> scenic_shuttle,440.0,440.0,0.0,10.45,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L001434,P019,P006,charter_car,charter_car,amap_selfdrive,479.45,479.45,0.0,10.408,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L001436,P019,P007,charter_car,charter_car,amap_selfdrive,1090.8,1090.8,0.0,21.699,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L001435,P019,P007,air,charter_car,scenic_shuttle -> self_drive -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,1419.5,1419.5,0.0,23.4,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L001438,P019,P008,charter_car,charter_car,amap_selfdrive,501.38,501.38,0.0,10.976,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L001437,P019,P008,air,charter_car,scenic_shuttle -> self_drive -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,1943.5,1943.5,0.0,14.05,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L001440,P019,P009,charter_car,charter_car,amap_selfdrive,475.17,475.17,0.0,12.91,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L001439,P019,P009,air,charter_car,scenic_shuttle -> self_drive -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,1998.5,1998.5,0.0,18.4,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L001442,P019,P010,charter_car,charter_car,amap_selfdrive,595.14,595.14,0.0,15.983,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L001441,P019,P010,air,charter_car,scenic_shuttle -> self_drive -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,1924.25,1924.25,0.0,15.9,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L001443,P019,P011,self_drive,charter_car,scenic_shuttle -> self_drive -> self_drive -> scenic_shuttle,440.0,440.0,0.0,11.15,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L001444,P019,P011,charter_car,charter_car,amap_selfdrive,495.17,495.17,0.0,10.882,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L001445,P019,P012,self_drive,charter_car,scenic_shuttle -> self_drive -> self_drive -> scenic_shuttle,440.0,440.0,0.0,10.45,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L001446,P019,P012,charter_car,charter_car,amap_selfdrive,479.42,479.42,0.0,10.362,raw_cost_kept,amap_driving_od_matrix_clean,False
