year,segment_order,from_node,from_name,to_node,to_name,label_id,mode,mode_combo,time_hours,cost_yuan_for_two,risk_score,fatigue_score,path_desc,schedule_required,plan_id
2,4,P030,库车王府,P031,克孜尔石窟,Q2L002351,scenic_shuttle,scenic_shuttle -> scenic_shuttle,1.8,0.0,0.08,1.26,scenic_shuttle -> scenic_shuttle,False,Q2V3_015_ROOTED_URUMQI
2,5,P031,克孜尔石窟,P026,香妃园,Q2L002422,charter_car,amap_selfdrive,7.493,383.28,0.302,6.369,amap road 696.9km,False,Q2V3_015_ROOTED_URUMQI
2,6,P026,香妃园,P024,喀什古城,Q2L002022,scenic_shuttle,scenic_shuttle -> scenic_shuttle,0.6,0.0,0.08,0.42,scenic_shuttle -> scenic_shuttle,False,Q2V3_015_ROOTED_URUMQI
2,7,P024,喀什古城,P040,奥依塔克冰川,Q2L001895,scenic_shuttle,scenic_shuttle -> scenic_shuttle,2.3,0.0,0.08,1.61,scenic_shuttle -> scenic_shuttle,False,Q2V3_015_ROOTED_URUMQI
2,8,P040,奥依塔克冰川,P028,石头城遗址,Q2L003137,rental_car,amap_selfdrive,3.867,120.92,0.175,3.674,amap road 219.9km,False,Q2V3_015_ROOTED_URUMQI
2,9,P028,石头城遗址,P027,帕米尔高原白沙湖,Q2L002186,scenic_shuttle,scenic_shuttle -> scenic_shuttle,2.8,0.0,0.08,1.96,scenic_shuttle -> scenic_shuttle,False,Q2V3_015_ROOTED_URUMQI
2,10,P027,帕米尔高原白沙湖,P025,艾提尕尔清真寺,Q2L002104,rental_car,amap_selfdrive,3.447,99.76,0.161,3.275,amap road 181.4km,False,Q2V3_015_ROOTED_URUMQI
2,11,P025,艾提尕尔清真寺,P037,和田博物馆,Q2L001969,charter_car,amap_selfdrive,5.524,273.03,0.233,4.695,amap road 496.4km,False,Q2V3_015_ROOTED_URUMQI
2,12,P037,和田博物馆,P039,千里葡萄长廊,Q2L002920,scenic_shuttle,scenic_shuttle -> scenic_shuttle,0.6,0.0,0.08,0.42,scenic_shuttle -> scenic_shuttle,False,Q2V3_015_ROOTED_URUMQI
2,13,P039,千里葡萄长廊,P016,夏塔古道,Q2L003034,charter_car,amap_selfdrive,19.941,756.52,0.738,16.95,amap road 1375.5km,False,Q2V3_015_ROOTED_URUMQI
2,14,P016,夏塔古道,P015,昭苏草原,Q2L001215,rental_car,amap_selfdrive,3.726,66.27,0.17,3.54,amap road 120.5km,False,Q2V3_015_ROOTED_URUMQI
2,15,P015,昭苏草原,P010,喀拉峻大草原,Q2L001126,rental_car,amap_selfdrive,4.167,63.65,0.186,3.959,amap road 115.7km,False,Q2V3_015_ROOTED_URUMQI
2,16,P010,喀拉峻大草原,P014,霍城薰衣草花田,Q2L000737,self_drive,scenic_shuttle -> self_drive -> self_drive -> scenic_shuttle,6.0,88.0,0.24,6.0,scenic_shuttle -> self_drive -> self_drive -> scenic_shuttle,False,Q2V3_015_ROOTED_URUMQI
2,17,P014,霍城薰衣草花田,P017,果子沟大桥,Q2L001060,rental_car,amap_selfdrive,0.597,19.1,0.061,0.567,amap road 34.7km,False,Q2V3_015_ROOTED_URUMQI
2,18,P017,果子沟大桥,P008,赛里木湖,Q2L001279,scenic_shuttle,scenic_shuttle -> scenic_shuttle,0.3,0.0,0.08,0.21,scenic_shuttle -> scenic_shuttle,False,Q2V3_015_ROOTED_URUMQI
2,19,P008,赛里木湖,P023,世界魔鬼城,Q2L000598,charter_car,amap_selfdrive,5.763,304.13,0.242,4.899,amap road 553.0km,False,Q2V3_015_ROOTED_URUMQI
2,20,P023,世界魔鬼城,P022,五彩滩,Q2L001782,rental_car,amap_selfdrive,3.174,132.03,0.151,3.015,amap road 240.1km,False,Q2V3_015_ROOTED_URUMQI
2,21,P022,五彩滩,P019,禾木村,Q2L001696,scenic_shuttle,scenic_shuttle -> scenic_shuttle,0.3,0.0,0.08,0.21,scenic_shuttle -> scenic_shuttle,False,Q2V3_015_ROOTED_URUMQI
2,22,P019,禾木村,P018,喀纳斯湖,Q2L001457,scenic_shuttle,scenic_shuttle -> scenic_shuttle,0.3,0.0,0.08,0.21,scenic_shuttle -> scenic_shuttle,False,Q2V3_015_ROOTED_URUMQI
2,23,P018,喀纳斯湖,P020,白哈巴村,Q2L001382,rental_car,amap_selfdrive,0.858,17.23,0.07,0.815,amap road 31.3km,False,Q2V3_015_ROOTED_URUMQI
2,24,P020,白哈巴村,P021,可可托海,Q2L001542,charter_car,amap_selfdrive,7.05,252.76,0.287,5.992,amap road 459.6km,False,Q2V3_015_ROOTED_URUMQI
2,25,P021,可可托海,乌鲁木齐市,乌鲁木齐市,Q2G000042,gateway_access,spot_to_gateway:乌鲁木齐市,5.751,288.11,0.215,4.313,urumqi_depot_access,False,Q2V3_015_ROOTED_URUMQI
1,1,乌鲁木齐市,乌鲁木齐市,P001,天山天池,Q2G000001,gateway_access,gateway_to_spot:乌鲁木齐市,0.967,37.02,0.062,0.725,urumqi_depot_access,False,Q2V3_016_OPEN_GATEWAY
1,2,P001,天山天池,P021,可可托海,Q2L000041,charter_car,amap_selfdrive,5.226,255.82,0.223,4.442,amap road 465.1km,False,Q2V3_016_OPEN_GATEWAY
1,3,P021,可可托海,P036,北庭故城遗址,Q2L001651,charter_car,amap_selfdrive,5.04,237.33,0.216,4.284,amap road 431.5km,False,Q2V3_016_OPEN_GATEWAY
1,4,P036,北庭故城遗址,P035,江布拉克草原,Q2L002834,scenic_shuttle,scenic_shuttle -> scenic_shuttle,1.8,0.0,0.08,1.26,scenic_shuttle -> scenic_shuttle,False,Q2V3_016_OPEN_GATEWAY
1,5,P035,江布拉克草原,P002,达坂城古镇,Q2L002689,self_drive,scenic_shuttle -> self_drive -> scenic_shuttle,4.0,55.0,0.16,4.0,scenic_shuttle -> self_drive -> scenic_shuttle,False,Q2V3_016_OPEN_GATEWAY
1,6,P002,达坂城古镇,P004,葡萄沟,Q2L000086,rental_car,amap_selfdrive,1.296,56.65,0.085,1.231,amap road 103.0km,False,Q2V3_016_OPEN_GATEWAY
1,7,P004,葡萄沟,P003,火焰山,Q2L000242,scenic_shuttle,scenic_shuttle -> scenic_shuttle,1.3,0.0,0.08,0.91,scenic_shuttle -> scenic_shuttle,False,Q2V3_016_OPEN_GATEWAY
1,8,P003,火焰山,P013,吐峪沟麻扎村,Q2L000182,scenic_shuttle,scenic_shuttle -> scenic_shuttle,2.0,0.0,0.08,1.4,scenic_shuttle -> scenic_shuttle,False,Q2V3_016_OPEN_GATEWAY
1,9,P013,吐峪沟麻扎村,P012,苏公塔,Q2L000971,scenic_shuttle,scenic_shuttle -> scenic_shuttle,1.3,0.0,0.08,0.91,scenic_shuttle -> scenic_shuttle,False,Q2V3_016_OPEN_GATEWAY
1,10,P012,苏公塔,P011,高昌故城,Q2L000890,scenic_shuttle,scenic_shuttle -> scenic_shuttle,1.3,0.0,0.08,0.91,scenic_shuttle -> scenic_shuttle,False,Q2V3_016_OPEN_GATEWAY
1,11,P011,高昌故城,P006,交河故城,Q2L000801,scenic_shuttle,scenic_shuttle -> scenic_shuttle,1.3,0.0,0.08,0.91,scenic_shuttle -> scenic_shuttle,False,Q2V3_016_OPEN_GATEWAY
1,12,P006,交河故城,P005,坎儿井民俗园,Q2L000404,scenic_shuttle,scenic_shuttle -> scenic_shuttle,0.6,0.0,0.08,0.42,scenic_shuttle -> scenic_shuttle,False,Q2V3_016_OPEN_GATEWAY
1,13,P005,坎儿井民俗园,P032,博斯腾湖,Q2L000379,charter_car,amap_selfdrive,5.071,178.26,0.217,4.31,amap road 324.1km,False,Q2V3_016_OPEN_GATEWAY
1,14,P032,博斯腾湖,P034,罗布人村寨,Q2L002515,scenic_shuttle,scenic_shuttle -> scenic_shuttle,1.3,0.0,0.08,0.91,scenic_shuttle -> scenic_shuttle,False,Q2V3_016_OPEN_GATEWAY
1,15,P034,罗布人村寨,库尔勒市,库尔勒市,Q2G000468,gateway_access,spot_to_gateway:库尔勒市,0.55,30.0,0.025,0.413,gateway_local_access,False,Q2V3_016_OPEN_GATEWAY
2,1,阿勒泰市,阿勒泰市,P022,五彩滩,Q2G000363,gateway_access,gateway_to_spot:阿勒泰市,3.624,157.03,0.176,2.718,gateway_anchor::世界魔鬼城 -> amap road 240.1km,False,Q2V3_016_OPEN_GATEWAY
2,2,P022,五彩滩,P019,禾木村,Q2L001696,scenic_shuttle,scenic_shuttle -> scenic_shuttle,0.3,0.0,0.08,0.21,scenic_shuttle -> scenic_shuttle,False,Q2V3_016_OPEN_GATEWAY
2,3,P019,禾木村,P018,喀纳斯湖,Q2L001457,scenic_shuttle,scenic_shuttle -> scenic_shuttle,0.3,0.0,0.08,0.21,scenic_shuttle -> scenic_shuttle,False,Q2V3_016_OPEN_GATEWAY
2,4,P018,喀纳斯湖,P020,白哈巴村,Q2L001382,rental_car,amap_selfdrive,0.858,17.23,0.07,0.815,amap road 31.3km,False,Q2V3_016_OPEN_GATEWAY
2,5,P020,白哈巴村,P023,世界魔鬼城,Q2L001546,charter_car,amap_selfdrive,5.137,196.86,0.22,4.366,amap road 357.9km,False,Q2V3_016_OPEN_GATEWAY
2,6,P023,世界魔鬼城,P008,赛里木湖,Q2L001754,charter_car,amap_selfdrive,5.968,299.83,0.249,5.073,amap road 545.2km,False,Q2V3_016_OPEN_GATEWAY
2,7,P008,赛里木湖,P017,果子沟大桥,Q2L000585,scenic_shuttle,scenic_shuttle -> scenic_shuttle,0.3,0.0,0.08,0.21,scenic_shuttle -> scenic_shuttle,False,Q2V3_016_OPEN_GATEWAY
2,8,P017,果子沟大桥,P014,霍城薰衣草花田,Q2L001292,rental_car,amap_selfdrive,1.571,57.04,0.095,1.492,amap road 103.7km,False,Q2V3_016_OPEN_GATEWAY
2,9,P014,霍城薰衣草花田,P010,喀拉峻大草原,Q2L001046,self_drive,scenic_shuttle -> self_drive -> self_drive -> scenic_shuttle,6.0,88.0,0.24,6.0,scenic_shuttle -> self_drive -> self_drive -> scenic_shuttle,False,Q2V3_016_OPEN_GATEWAY
2,10,P010,喀拉峻大草原,P015,昭苏草原,Q2L000740,rental_car,amap_selfdrive,4.049,63.65,0.182,3.847,amap road 115.7km,False,Q2V3_016_OPEN_GATEWAY
2,11,P015,昭苏草原,P016,夏塔古道,Q2L001137,rental_car,amap_selfdrive,3.716,66.06,0.17,3.53,amap road 120.1km,False,Q2V3_016_OPEN_GATEWAY
2,12,P016,夏塔古道,P009,那拉提草原,Q2L001203,charter_car,amap_selfdrive,6.468,207.11,0.266,5.498,amap road 376.6km,False,Q2V3_016_OPEN_GATEWAY
2,13,P009,那拉提草原,P033,巴音布鲁克草原,Q2L000697,rental_car,amap_selfdrive,2.254,51.43,0.119,2.141,amap road 93.5km,False,Q2V3_016_OPEN_GATEWAY
2,14,P033,巴音布鲁克草原,P029,天山神秘大峡谷,Q2L002586,rental_car,amap_selfdrive,3.377,106.05,0.158,3.208,amap road 192.8km,False,Q2V3_016_OPEN_GATEWAY
2,15,P029,天山神秘大峡谷,P030,库车王府,Q2L002270,scenic_shuttle,scenic_shuttle -> scenic_shuttle,1.8,0.0,0.08,1.26,scenic_shuttle -> scenic_shuttle,False,Q2V3_016_OPEN_GATEWAY
2,16,P030,库车王府,P031,克孜尔石窟,Q2L002351,scenic_shuttle,scenic_shuttle -> scenic_shuttle,1.8,0.0,0.08,1.26,scenic_shuttle -> scenic_shuttle,False,Q2V3_016_OPEN_GATEWAY
2,17,P031,克孜尔石窟,P026,香妃园,Q2L002422,charter_car,amap_selfdrive,7.493,383.28,0.302,6.369,amap road 696.9km,False,Q2V3_016_OPEN_GATEWAY
2,18,P026,香妃园,P024,喀什古城,Q2L002022,scenic_shuttle,scenic_shuttle -> scenic_shuttle,0.6,0.0,0.08,0.42,scenic_shuttle -> scenic_shuttle,False,Q2V3_016_OPEN_GATEWAY
2,19,P024,喀什古城,P040,奥依塔克冰川,Q2L001895,scenic_shuttle,scenic_shuttle -> scenic_shuttle,2.3,0.0,0.08,1.61,scenic_shuttle -> scenic_shuttle,False,Q2V3_016_OPEN_GATEWAY
2,20,P040,奥依塔克冰川,P028,石头城遗址,Q2L003137,rental_car,amap_selfdrive,3.867,120.92,0.175,3.674,amap road 219.9km,False,Q2V3_016_OPEN_GATEWAY
2,21,P028,石头城遗址,P027,帕米尔高原白沙湖,Q2L002186,scenic_shuttle,scenic_shuttle -> scenic_shuttle,2.8,0.0,0.08,1.96,scenic_shuttle -> scenic_shuttle,False,Q2V3_016_OPEN_GATEWAY
2,22,P027,帕米尔高原白沙湖,P025,艾提尕尔清真寺,Q2L002104,rental_car,amap_selfdrive,3.447,99.76,0.161,3.275,amap road 181.4km,False,Q2V3_016_OPEN_GATEWAY
2,23,P025,艾提尕尔清真寺,P039,千里葡萄长廊,Q2L001973,charter_car,amap_selfdrive,5.613,275.36,0.236,4.771,amap road 500.7km,False,Q2V3_016_OPEN_GATEWAY
2,24,P039,千里葡萄长廊,P037,和田博物馆,Q2L003075,scenic_shuttle,scenic_shuttle -> scenic_shuttle,0.6,0.0,0.08,0.42,scenic_shuttle -> scenic_shuttle,False,Q2V3_016_OPEN_GATEWAY
2,25,P037,和田博物馆,和田市,和田市,Q2G000634,gateway_access,spot_to_gateway:和田市,1.05,25.0,0.105,0.788,scenic_shuttle -> scenic_shuttle -> gateway_anchor::千里葡萄长廊,False,Q2V3_016_OPEN_GATEWAY
1,1,乌鲁木齐市,乌鲁木齐市,P033,巴音布鲁克草原,Q2G000065,gateway_access,gateway_to_spot:乌鲁木齐市,6.093,219.83,0.173,4.57,urumqi_depot_access,False,Q2V3_017_ROOTED_URUMQI
1,2,P033,巴音布鲁克草原,P029,天山神秘大峡谷,Q2L002586,rental_car,amap_selfdrive,3.377,106.05,0.158,3.208,amap road 192.8km,False,Q2V3_017_ROOTED_URUMQI
1,3,P029,天山神秘大峡谷,P031,克孜尔石窟,Q2L002272,scenic_shuttle,scenic_shuttle -> scenic_shuttle,3.0,0.0,0.08,2.1,scenic_shuttle -> scenic_shuttle,False,Q2V3_017_ROOTED_URUMQI
1,4,P031,克孜尔石窟,P034,罗布人村寨,Q2L003214,rail,local_transfer -> rail -> local_transfer,3.55,137.0,0.055,1.597,T9522 库车-库尔勒,True,Q2V3_017_ROOTED_URUMQI
1,5,P034,罗布人村寨,P032,博斯腾湖,Q2L002670,scenic_shuttle,scenic_shuttle -> scenic_shuttle,1.3,0.0,0.08,0.91,scenic_shuttle -> scenic_shuttle,False,Q2V3_017_ROOTED_URUMQI
1,6,P032,博斯腾湖,P005,坎儿井民俗园,Q2L002459,charter_car,amap_selfdrive,5.224,184.04,0.223,4.44,amap road 334.6km,False,Q2V3_017_ROOTED_URUMQI
1,7,P005,坎儿井民俗园,P006,交河故城,Q2L000326,scenic_shuttle,scenic_shuttle -> scenic_shuttle,0.6,0.0,0.08,0.42,scenic_shuttle -> scenic_shuttle,False,Q2V3_017_ROOTED_URUMQI
1,8,P006,交河故城,P011,高昌故城,Q2L000415,scenic_shuttle,scenic_shuttle -> scenic_shuttle,1.3,0.0,0.08,0.91,scenic_shuttle -> scenic_shuttle,False,Q2V3_017_ROOTED_URUMQI
1,9,P011,高昌故城,P004,葡萄沟,Q2L000797,scenic_shuttle,scenic_shuttle -> scenic_shuttle,1.3,0.0,0.08,0.91,scenic_shuttle -> scenic_shuttle,False,Q2V3_017_ROOTED_URUMQI
1,10,P004,葡萄沟,P003,火焰山,Q2L000242,scenic_shuttle,scenic_shuttle -> scenic_shuttle,1.3,0.0,0.08,0.91,scenic_shuttle -> scenic_shuttle,False,Q2V3_017_ROOTED_URUMQI
1,11,P003,火焰山,P013,吐峪沟麻扎村,Q2L000182,scenic_shuttle,scenic_shuttle -> scenic_shuttle,2.0,0.0,0.08,1.4,scenic_shuttle -> scenic_shuttle,False,Q2V3_017_ROOTED_URUMQI
1,12,P013,吐峪沟麻扎村,P012,苏公塔,Q2L000971,scenic_shuttle,scenic_shuttle -> scenic_shuttle,1.3,0.0,0.08,0.91,scenic_shuttle -> scenic_shuttle,False,Q2V3_017_ROOTED_URUMQI
1,13,P012,苏公塔,P002,达坂城古镇,Q2L000872,self_drive,scenic_shuttle -> self_drive -> scenic_shuttle,3.1,66.0,0.16,3.1,scenic_shuttle -> self_drive -> scenic_shuttle,False,Q2V3_017_ROOTED_URUMQI
1,14,P002,达坂城古镇,P036,北庭故城遗址,Q2L000149,self_drive,scenic_shuttle -> self_drive -> scenic_shuttle,2.8,55.0,0.16,2.8,scenic_shuttle -> self_drive -> scenic_shuttle,False,Q2V3_017_ROOTED_URUMQI
1,15,P036,北庭故城遗址,P035,江布拉克草原,Q2L002834,scenic_shuttle,scenic_shuttle -> scenic_shuttle,1.8,0.0,0.08,1.26,scenic_shuttle -> scenic_shuttle,False,Q2V3_017_ROOTED_URUMQI
1,16,P035,江布拉克草原,P001,天山天池,Q2L002687,self_drive,scenic_shuttle -> self_drive -> scenic_shuttle,3.15,52.25,0.16,3.15,scenic_shuttle -> self_drive -> scenic_shuttle,False,Q2V3_017_ROOTED_URUMQI
1,17,P001,天山天池,乌鲁木齐市,乌鲁木齐市,Q2G000002,gateway_access,spot_to_gateway:乌鲁木齐市,1.036,37.25,0.063,0.777,urumqi_depot_access,False,Q2V3_017_ROOTED_URUMQI
2,1,乌鲁木齐市,乌鲁木齐市,P021,可可托海,Q2G000041,gateway_access,gateway_to_spot:乌鲁木齐市,5.963,288.14,0.215,4.472,urumqi_depot_access,False,Q2V3_017_ROOTED_URUMQI
2,2,P021,可可托海,P022,五彩滩,Q2L001623,charter_car,amap_selfdrive,5.095,186.71,0.218,4.331,amap road 339.5km,False,Q2V3_017_ROOTED_URUMQI
2,3,P022,五彩滩,P019,禾木村,Q2L001696,scenic_shuttle,scenic_shuttle -> scenic_shuttle,0.3,0.0,0.08,0.21,scenic_shuttle -> scenic_shuttle,False,Q2V3_017_ROOTED_URUMQI
2,4,P019,禾木村,P018,喀纳斯湖,Q2L001457,scenic_shuttle,scenic_shuttle -> scenic_shuttle,0.3,0.0,0.08,0.21,scenic_shuttle -> scenic_shuttle,False,Q2V3_017_ROOTED_URUMQI
2,5,P018,喀纳斯湖,P020,白哈巴村,Q2L001382,rental_car,amap_selfdrive,0.858,17.23,0.07,0.815,amap road 31.3km,False,Q2V3_017_ROOTED_URUMQI
2,6,P020,白哈巴村,P023,世界魔鬼城,Q2L001546,charter_car,amap_selfdrive,5.137,196.86,0.22,4.366,amap road 357.9km,False,Q2V3_017_ROOTED_URUMQI
2,7,P023,世界魔鬼城,P008,赛里木湖,Q2L001754,charter_car,amap_selfdrive,5.968,299.83,0.249,5.073,amap road 545.2km,False,Q2V3_017_ROOTED_URUMQI
2,8,P008,赛里木湖,P017,果子沟大桥,Q2L000585,scenic_shuttle,scenic_shuttle -> scenic_shuttle,0.3,0.0,0.08,0.21,scenic_shuttle -> scenic_shuttle,False,Q2V3_017_ROOTED_URUMQI
2,9,P017,果子沟大桥,P014,霍城薰衣草花田,Q2L001292,rental_car,amap_selfdrive,1.571,57.04,0.095,1.492,amap road 103.7km,False,Q2V3_017_ROOTED_URUMQI
2,10,P014,霍城薰衣草花田,P010,喀拉峻大草原,Q2L001046,self_drive,scenic_shuttle -> self_drive -> self_drive -> scenic_shuttle,6.0,88.0,0.24,6.0,scenic_shuttle -> self_drive -> self_drive -> scenic_shuttle,False,Q2V3_017_ROOTED_URUMQI
2,11,P010,喀拉峻大草原,P015,昭苏草原,Q2L000740,rental_car,amap_selfdrive,4.049,63.65,0.182,3.847,amap road 115.7km,False,Q2V3_017_ROOTED_URUMQI
2,12,P015,昭苏草原,P016,夏塔古道,Q2L001137,rental_car,amap_selfdrive,3.716,66.06,0.17,3.53,amap road 120.1km,False,Q2V3_017_ROOTED_URUMQI
2,13,P016,夏塔古道,P037,和田博物馆,Q2L001258,charter_car,amap_selfdrive,19.735,755.84,0.731,16.775,amap road 1374.2km,False,Q2V3_017_ROOTED_URUMQI
2,14,P037,和田博物馆,P039,千里葡萄长廊,Q2L002920,scenic_shuttle,scenic_shuttle -> scenic_shuttle,0.6,0.0,0.08,0.42,scenic_shuttle -> scenic_shuttle,False,Q2V3_017_ROOTED_URUMQI
2,15,P039,千里葡萄长廊,P024,喀什古城,Q2L003050,charter_car,amap_selfdrive,5.7,271.34,0.24,4.845,amap road 493.3km,False,Q2V3_017_ROOTED_URUMQI
2,16,P024,喀什古城,P040,奥依塔克冰川,Q2L001895,scenic_shuttle,scenic_shuttle -> scenic_shuttle,2.3,0.0,0.08,1.61,scenic_shuttle -> scenic_shuttle,False,Q2V3_017_ROOTED_URUMQI
2,17,P040,奥依塔克冰川,P028,石头城遗址,Q2L003137,rental_car,amap_selfdrive,3.867,120.92,0.175,3.674,amap road 219.9km,False,Q2V3_017_ROOTED_URUMQI
2,18,P028,石头城遗址,P027,帕米尔高原白沙湖,Q2L002186,scenic_shuttle,scenic_shuttle -> scenic_shuttle,2.8,0.0,0.08,1.96,scenic_shuttle -> scenic_shuttle,False,Q2V3_017_ROOTED_URUMQI
2,19,P027,帕米尔高原白沙湖,P025,艾提尕尔清真寺,Q2L002104,rental_car,amap_selfdrive,3.447,99.76,0.161,3.275,amap road 181.4km,False,Q2V3_017_ROOTED_URUMQI
2,20,P025,艾提尕尔清真寺,P026,香妃园,Q2L001946,scenic_shuttle,scenic_shuttle -> scenic_shuttle,0.6,0.0,0.08,0.42,scenic_shuttle -> scenic_shuttle,False,Q2V3_017_ROOTED_URUMQI
2,21,P026,香妃园,P030,库车王府,Q2L002034,charter_car,amap_selfdrive,7.072,388.98,0.288,6.011,amap road 707.2km,False,Q2V3_017_ROOTED_URUMQI
2,22,P030,库车王府,P009,那拉提草原,Q2L002309,charter_car,amap_selfdrive,6.596,190.1,0.271,5.607,amap road 345.6km,False,Q2V3_017_ROOTED_URUMQI
2,23,P009,那拉提草原,乌鲁木齐市,乌鲁木齐市,Q2G000018,gateway_access,spot_to_gateway:乌鲁木齐市,7.409,253.13,0.193,5.557,urumqi_depot_access,False,Q2V3_017_ROOTED_URUMQI
1,1,库车市,库车市,P029,天山神秘大峡谷,Q2G000537,gateway_access,gateway_to_spot:库车市,2.25,25.0,0.105,1.688,gateway_anchor::库车王府 -> scenic_shuttle -> scenic_shuttle,False,Q2V3_018_OPEN_GATEWAY
1,2,P029,天山神秘大峡谷,P030,库车王府,Q2L002270,scenic_shuttle,scenic_shuttle -> scenic_shuttle,1.8,0.0,0.08,1.26,scenic_shuttle -> scenic_shuttle,False,Q2V3_018_OPEN_GATEWAY
1,3,P030,库车王府,P031,克孜尔石窟,Q2L002351,scenic_shuttle,scenic_shuttle -> scenic_shuttle,1.8,0.0,0.08,1.26,scenic_shuttle -> scenic_shuttle,False,Q2V3_018_OPEN_GATEWAY
1,4,P031,克孜尔石窟,P034,罗布人村寨,Q2L003214,rail,local_transfer -> rail -> local_transfer,3.55,137.0,0.055,1.597,T9522 库车-库尔勒,True,Q2V3_018_OPEN_GATEWAY
1,5,P034,罗布人村寨,P032,博斯腾湖,Q2L002670,scenic_shuttle,scenic_shuttle -> scenic_shuttle,1.3,0.0,0.08,0.91,scenic_shuttle -> scenic_shuttle,False,Q2V3_018_OPEN_GATEWAY
1,6,P032,博斯腾湖,P005,坎儿井民俗园,Q2L002459,charter_car,amap_selfdrive,5.224,184.04,0.223,4.44,amap road 334.6km,False,Q2V3_018_OPEN_GATEWAY
1,7,P005,坎儿井民俗园,P006,交河故城,Q2L000326,scenic_shuttle,scenic_shuttle -> scenic_shuttle,0.6,0.0,0.08,0.42,scenic_shuttle -> scenic_shuttle,False,Q2V3_018_OPEN_GATEWAY
1,8,P006,交河故城,P011,高昌故城,Q2L000415,scenic_shuttle,scenic_shuttle -> scenic_shuttle,1.3,0.0,0.08,0.91,scenic_shuttle -> scenic_shuttle,False,Q2V3_018_OPEN_GATEWAY
1,9,P011,高昌故城,P004,葡萄沟,Q2L000797,scenic_shuttle,scenic_shuttle -> scenic_shuttle,1.3,0.0,0.08,0.91,scenic_shuttle -> scenic_shuttle,False,Q2V3_018_OPEN_GATEWAY
1,10,P004,葡萄沟,P003,火焰山,Q2L000242,scenic_shuttle,scenic_shuttle -> scenic_shuttle,1.3,0.0,0.08,0.91,scenic_shuttle -> scenic_shuttle,False,Q2V3_018_OPEN_GATEWAY
1,11,P003,火焰山,P013,吐峪沟麻扎村,Q2L000182,scenic_shuttle,scenic_shuttle -> scenic_shuttle,2.0,0.0,0.08,1.4,scenic_shuttle -> scenic_shuttle,False,Q2V3_018_OPEN_GATEWAY
1,12,P013,吐峪沟麻扎村,P012,苏公塔,Q2L000971,scenic_shuttle,scenic_shuttle -> scenic_shuttle,1.3,0.0,0.08,0.91,scenic_shuttle -> scenic_shuttle,False,Q2V3_018_OPEN_GATEWAY
1,13,P012,苏公塔,P002,达坂城古镇,Q2L000872,self_drive,scenic_shuttle -> self_drive -> scenic_shuttle,3.1,66.0,0.16,3.1,scenic_shuttle -> self_drive -> scenic_shuttle,False,Q2V3_018_OPEN_GATEWAY
1,14,P002,达坂城古镇,P035,江布拉克草原,Q2L000147,self_drive,scenic_shuttle -> self_drive -> scenic_shuttle,4.0,55.0,0.16,4.0,scenic_shuttle -> self_drive -> scenic_shuttle,False,Q2V3_018_OPEN_GATEWAY
1,15,P035,江布拉克草原,P036,北庭故城遗址,Q2L002756,scenic_shuttle,scenic_shuttle -> scenic_shuttle,1.8,0.0,0.08,1.26,scenic_shuttle -> scenic_shuttle,False,Q2V3_018_OPEN_GATEWAY
1,16,P036,北庭故城遗址,P021,可可托海,Q2L002807,charter_car,amap_selfdrive,5.188,237.17,0.222,4.41,amap road 431.2km,False,Q2V3_018_OPEN_GATEWAY
1,17,P021,可可托海,P001,天山天池,Q2L001582,charter_car,amap_selfdrive,5.035,256.11,0.216,4.28,amap road 465.6km,False,Q2V3_018_OPEN_GATEWAY
1,18,P001,天山天池,乌鲁木齐市,乌鲁木齐市,Q2G000002,gateway_access,spot_to_gateway:乌鲁木齐市,1.036,37.25,0.063,0.777,urumqi_depot_access,False,Q2V3_018_OPEN_GATEWAY
2,1,喀什市,喀什市,P040,奥依塔克冰川,Q2G000319,gateway_access,gateway_to_spot:喀什市,2.75,25.0,0.105,2.062,gateway_anchor::艾提尕尔清真寺 -> scenic_shuttle -> scenic_shuttle,False,Q2V3_018_OPEN_GATEWAY
2,2,P040,奥依塔克冰川,P028,石头城遗址,Q2L003137,rental_car,amap_selfdrive,3.867,120.92,0.175,3.674,amap road 219.9km,False,Q2V3_018_OPEN_GATEWAY
2,3,P028,石头城遗址,P027,帕米尔高原白沙湖,Q2L002186,scenic_shuttle,scenic_shuttle -> scenic_shuttle,2.8,0.0,0.08,1.96,scenic_shuttle -> scenic_shuttle,False,Q2V3_018_OPEN_GATEWAY
2,4,P027,帕米尔高原白沙湖,P025,艾提尕尔清真寺,Q2L002104,rental_car,amap_selfdrive,3.447,99.76,0.161,3.275,amap road 181.4km,False,Q2V3_018_OPEN_GATEWAY
2,5,P025,艾提尕尔清真寺,P026,香妃园,Q2L001946,scenic_shuttle,scenic_shuttle -> scenic_shuttle,0.6,0.0,0.08,0.42,scenic_shuttle -> scenic_shuttle,False,Q2V3_018_OPEN_GATEWAY
2,6,P026,香妃园,P024,喀什古城,Q2L002022,scenic_shuttle,scenic_shuttle -> scenic_shuttle,0.6,0.0,0.08,0.42,scenic_shuttle -> scenic_shuttle,False,Q2V3_018_OPEN_GATEWAY
2,7,P024,喀什古城,P037,和田博物馆,Q2L001890,charter_car,amap_selfdrive,5.545,273.23,0.234,4.713,amap road 496.8km,False,Q2V3_018_OPEN_GATEWAY
